Codigo,Nombre,Sugerido,Laboratorio,contenido Caja,contenido Blister,contenido Unidad,Inventario Caja,Inventario Blister,Inventario Unidad,UltimaCompra,Cantidad Vendida Caja,Cantidad Vendida Blister,Cantidad Vendida Unidad,Costo Unitario,Precio Venta Contado
100000219,PRED-F 1.0% GOTAS 5 ML (DA),1,ABBVIE S.A.S.,1,0,0,0,0,0,,1.0,0.0,0,69620.0,75500
100000317,ALLEGRA 120 MG 10 COMPRIMIDOS (3%+),0,OPELLA HEALTHCARE COLOMBI,1,0,0,4,0,0,2025-03-11 00:00:00.000,2.0,0.0,0,63552.5,69100
100000375,NOVALGINA 2 ML 10 AMPOLLAS,0,OPELLA HEALTHCARE COLOMBI,10,0,1,0,0,4,,0.5,0.0,5,45553.0,46600
100000376,NOVALGINA 5 ML 5 AMPOLLAS,0,OPELLA HEALTHCARE COLOMBI,5,0,1,1,0,5,2025-01-21 00:00:00.000,0.2,0.0,1,54068.0,56100
100000387,PLASIL 5 AMPOLLAS,1,LABORATORIOS BUSSIE S.A.,5,0,1,0,0,0,2024-07-09 00:00:00.000,0.8,0.0,4,25517.5,42300
100000392,PROFENID 100 MG 6 AMPOLLAS,0,SANOFI AVENTIS DE COLOMBI,6,0,1,0,0,5,2024-11-18 00:00:00.000,0.17,0.0,1,98545.0,101100
100000465,ALKA SELTZER 60 TABLETAS,0,BAYER S.A.,60,30,2,2,89,178,2025-01-31 00:00:00.000,0.23,7.0,14,56303.0,64000
100000477,ASPIRINA EFERVESCENTE 500 MG 50 TABLETAS,0,BAYER S.A.,25,0,1,0,0,24,2025-03-29 00:00:00.000,0.44,0.0,11,55117.0,59800
100000479,AVELOX 400 MG 5 TBS(A)(3%+)(PAE),0,BAYER S.A.,1,0,0,2,0,0,2025-01-25 00:00:00.000,2.0,0.0,0,144718.0,210400
100000558,ALGIMIDE 325/15 10 TBS ACETAM/CODEINA,1,LAB.SIEGFRIED S.A,10,0,1,0,0,0,,1.0,0.0,10,12134.0,14500
100000910,BERODUAL SOL.INH.20 ML(P)30000(SC)(SF),0,BOEHRINGER INGELHEIM,1,0,0,2,0,0,2025-03-08 00:00:00.000,3.0,0.0,0,29099.0,30600
100000952,ISODINE SOLUCION 120 ML,1,LABORATORIOS BUSSIE S.A.,1,0,0,0,0,0,2025-01-25 00:00:00.000,2.0,0.0,0,19613.0,24500
100000955,ISODINE SOLUCION 60 ML,0,LABORATORIOS BUSSIE S.A.,1,0,0,2,0,0,2025-04-05 00:00:00.000,3.0,0.0,0,9907.0,12900
100000979,NIFLAMIN PL FORTE 15 MG 5 CAPSULAS,0,BOEHRINGER INGELHEIM,5,0,1,2,0,10,2025-01-23 00:00:00.000,1.0,0.0,5,39440.25,42300
100001314,LACTULAX 12 SBS JARABE 15 ML (3%+),0,LABORATORIOS CHALVER DE C,12,0,1,0,0,10,2025-03-04 00:00:00.000,0.33,0.0,4,93922.0,95400
100001338,TRIGENTAX CREMA 40 GR,0,LABORATORIOS CHALVER DE C,1,0,0,1,0,0,2025-02-14 00:00:00.000,1.0,0.0,0,32021.0,46600
100001368,QUANOX IVERMECTINA 0.6% GOTAS 5 ML,0,LAB.SIEGFRIED S.A,1,0,0,3,0,0,2025-02-08 00:00:00.000,2.0,0.0,0,31920.0,33200
100001422,COMPLEJO B 10 ML AMPOLLA EC,0,LABORATORIOS ECAR S.A.,1,0,0,10,0,0,2025-01-09 00:00:00.000,5.0,0.0,0,9430.4,10800
100001426,DIPIRONA 2 ML 25 AMPOLLAS EC,0,LABORATORIOS ECAR S.A.,25,0,1,0,0,8,2024-06-08 00:00:00.000,0.08,0.0,2,71227.0,80500
100001438,SULFATO FERROSO 200 MG 100 GRAGEAS EC,1,LABORATORIOS ECAR S.A.,1,0,0,0,0,0,2024-10-16 00:00:00.000,1.0,0.0,0,10442.0,14300
100001473,KEFLEX 250 MG JARABE 100 ML (3%+)(PAE),1,FARMA DE COLOMBIA S.A.,1,0,0,0,0,0,,1.0,0.0,0,76741.0,99400
100001524,FITOSTIMOLINE CREMA 32 GR (3%+)(PAE),1,EUROETIKA LTDA,1,0,0,0,0,0,2024-11-25 00:00:00.000,1.0,0.0,0,83758.0,91900
100001526,FITOSTIMOLINE OVULOS 6 UND (3%+)(PAE),0,EUROETIKA LTDA,1,0,0,1,0,0,2025-02-22 00:00:00.000,1.0,0.0,0,90683.0,96800
100001643,ACICLOVIR 200 MG 25 TABLETAS GF,0,GENFAR S.A.,25,5,5,1,5,25,2025-01-25 00:00:00.000,1.0,5.0,25,9240.0,16400
100001648,ACIDO FUSIDICO CREMA 15 GR GF,0,GENFAR S.A.,1,0,0,1,0,0,2025-02-25 00:00:00.000,1.0,0.0,0,11019.0,17900
100001658,AMOXICILINA 500 MG 50 CAPSULAS GF,0,GENFAR S.A.,50,5,10,1,6,60,2025-03-05 00:00:00.000,0.8,4.0,40,20657.0,34100
100001672,AZITROMICINA 500 MG 3 TABLETAS GF,0,GENFAR S.A.,1,0,0,1,0,0,,1.0,0.0,0,9758.0,13200
100001685,CEFALEXINA 500 MG 10 CAPSULAS GF,0,GENFAR S.A.,10,0,1,1,0,10,2025-04-05 00:00:00.000,6.0,0.0,60,6319.5,11200
100001686,CEFALEXINA 250 MG SUSPENSION 60 ML GF,0,GENFAR S.A.,1,0,0,1,0,0,2025-01-11 00:00:00.000,2.0,0.0,0,9043.0,13300
100001691,CETIRIZINA 10 MG 10 TABLETAS GF,0,GENFAR S.A.,1,0,0,1,0,0,2025-01-21 00:00:00.000,1.0,0.0,0,4570.0,7600
100001695,CLARITROMICINA 500 MG 10 TABLETAS GF,0,GENFAR S.A.,1,0,0,1,0,0,2025-01-29 00:00:00.000,2.0,0.0,0,26329.0,48400
100001697,CLOTRIMAZOL 1% CREMA TOPICA 40 GR GF,0,GENFAR S.A.,1,0,0,2,0,0,,3.0,0.0,0,8545.0,12400
100001717,FLUCONAZOL 150 MG 1 CAPSULA GF,0,GENFAR S.A.,1,0,0,1,0,0,,1.0,0.0,0,2521.0,3800
100001737,IBUPROFENO 400 MG 100 TABLETAS GF,0,GENFAR S.A.,10,0,1,0,0,2,2025-02-11 00:00:00.000,0.1,0.0,1,15313.0,25300
100001739,IBUPROFENO 800 MG 50 TABLETAS GF,0,GENFAR S.A.,5,0,1,2,0,12,2025-03-15 00:00:00.000,4.6,0.0,23,12386.0,20500
100001751,KETOPROFENO GEL 2.5% 60 GR GF,1,GENFAR S.A.,1,0,0,0,0,0,,1.0,0.0,0,24503.0,33400
100001759,LORATADINA 10 MG 10 TABLETAS GF,0,GENFAR S.A.,1,0,0,3,0,0,2025-04-03 00:00:00.000,3.0,0.0,0,2257.0,4100
100001778,OMEPRAZOL 20 MG 10 CAPSULAS GF,0,GENFAR S.A.,1,0,0,4,0,0,2025-01-03 00:00:00.000,1.0,0.0,0,3004.2,4300
100001785,PENTOXIFILINA 400 MG 30 TABLETAS GF,0,GENFAR S.A.,3,0,1,2,0,6,2025-04-01 00:00:00.000,2.0,0.0,6,38308.0,68400
100001787,PIROXICAM 20 MG 10 TABLETAS GF,0,GENFAR S.A.,10,0,1,2,0,20,2025-02-26 00:00:00.000,3.0,0.0,30,3451.0,6100
100001799,SILDENAFIL 100 MG 1 TABLETA GF,1,GENFAR S.A.,1,0,0,0,0,0,2024-11-25 00:00:00.000,1.0,0.0,0,10655.0,13300
100001802,SILIMARINA 150 MG 20 CAPSULAS GF,0,GENFAR S.A.,2,0,1,1,0,2,2025-03-29 00:00:00.000,1.0,0.0,2,17442.0,26100
100001810,TINIDAZOL 1 GR 4 TABLETAS GF,1,GENFAR S.A.,4,0,1,0,0,0,2025-03-05 00:00:00.000,1.0,0.0,4,2806.0,6000
100001855,OTOGLICAR GLICERINA CARBONATADA 30 ML,0,LAB. GERCO S.A.,1,0,0,1,0,0,2025-04-01 00:00:00.000,5.0,0.0,0,4850.0,7100
100001912,DOLEX 500 MG 200 TABLETAS (A),0,HALEON COLOMBIA S.A.S.,20,0,1,1,0,31,2025-03-29 00:00:00.000,2.55,0.0,51,148186.0,166400
