Codigo,Nombre,Sugerido,Laboratorio,contenido Caja,contenido Blister,contenido Unidad,Inventario Caja,Inventario Blister,Inventario Unidad,UltimaCompra,Cantidad Vendida Caja,Cantidad Vendida Blister,Cantidad Vendida Unidad,Costo Unitario,Precio Venta Contado
100000097,NEOSALDINA 100 GRAGEAS (A),0,EUROFARMA COLOMBIA S.A.S,100,25,4,1,27,108,2025-02-27 00:00:00.000,0.72,18.0,72,164901.0,166600
100000392,PROFENID 100 MG 6 AMPOLLAS,0,SANOFI AVENTIS DE COLOMBI,6,0,1,1,0,6,2025-04-05 00:00:00.000,0.5,0.0,3,104458.0,105600
100000400,RIFOCINA SPRAY 20 ML,1,SANOFI AVENTIS DE COLOMBI,1,0,0,0,0,0,2025-03-04 00:00:00.000,1.0,0.0,0,53269.0,60100
100000449,TRAVAD ORAL LIMON 133 ML,0,TECNOQUIMICAS S.A.,1,0,0,1,0,0,2025-03-11 00:00:00.000,1.0,0.0,0,25253.0,30700
100000465,ALKA SELTZER 60 TABLETAS,0,BAYER S.A.,60,30,2,1,57,114,2025-03-27 00:00:00.000,0.6,18.0,36,64178.0,74100
100000477,ASPIRINA EFERVESCENTE 500 MG 50 TABLETAS,0,BAYER S.A.,25,0,1,0,0,20,2025-02-25 00:00:00.000,0.44,0.0,11,55117.0,59800
100000482,BAYCUTEN N CREMA 20 GR,0,BAYER S.A.,1,0,0,1,0,0,2025-03-15 00:00:00.000,1.0,0.0,0,22102.0,30700
100000483,BAYCUTEN N CREMA 35 GR,0,BAYER S.A.,1,0,0,1,0,0,2025-01-28 00:00:00.000,1.0,0.0,0,49337.0,50600
100000575,BRONCOCHEM F ADULTO JARABE 120 ML,0,LAB.SIEGFRIED S.A,1,0,0,1,0,0,2025-01-23 00:00:00.000,1.0,0.0,0,28765.0,40100
100000584,CHA.GAMADERM 24 SBS,1,LAB.SIEGFRIED S.A,24,0,1,0,0,0,2024-08-23 00:00:00.000,0.29,0.0,7,39984.0,48000
100000838,VIREX 400 MG 35 TABLETAS (3%+)(A)(PAE),0,EUROFARMA COLOMBIA S.A.S,35,7,5,0,1,5,2023-03-23 00:00:00.000,0.14,1.0,5,137313.0,208900
100000846,VIREX Z 800 MG 35 TABLETAS (A)(3%+)(PAE),0,EUROFARMA COLOMBIA S.A.S,35,7,5,0,4,20,2023-06-07 00:00:00.000,0.71,5.0,25,247115.0,289400
100000916,BISOLVON NINOS 120 ML,0,OPELLA HEALTHCARE COLOMBI,1,0,0,2,0,0,2025-04-03 00:00:00.000,1.0,0.0,0,24580.5,40100
100000944,ISODINE 24 OVULOS,0,LABORATORIOS BUSSIE S.A.,24,0,1,0,0,19,2025-01-30 00:00:00.000,0.13,0.0,3,64171.0,67800
100001185,ADOREM PLUS ACETAMINOFEN+CAFEINA 100TBS,0,LAB.SIEGFRIED S.A,100,10,10,0,3,30,2025-02-14 00:00:00.000,0.4,4.0,40,83137.0,89400
100001314,LACTULAX 12 SBS JARABE 15 ML (3%+),0,LABORATORIOS CHALVER DE C,12,0,1,1,0,12,2025-02-11 00:00:00.000,0.08,0.0,1,93922.0,95400
100001337,TRIGENTAX CREMA 20 GR,0,LABORATORIOS CHALVER DE C,1,0,0,2,0,0,2025-03-04 00:00:00.000,3.0,0.0,0,20914.0,29300
100001360,DESONIDA 0.05% CREMA 15 GR,0,LAB.SIEGFRIED S.A,1,0,0,2,0,0,2025-02-04 00:00:00.000,1.0,0.0,0,16609.0,19600
100001410,ACIDO FOLICO 5 MG 20 TABLETAS EC,0,LABORATORIOS ECAR S.A.,1,0,0,1,0,0,2025-02-04 00:00:00.000,2.0,0.0,0,19951.0,20400
100001421,COMPLEJO B 250 TABLETAS EC,0,LABORATORIOS ECAR S.A.,25,0,1,0,0,17,2025-02-25 00:00:00.000,0.68,0.0,17,28526.0,37700
100001422,COMPLEJO B 10 ML AMPOLLA EC,0,LABORATORIOS ECAR S.A.,1,0,0,2,0,0,2025-03-20 00:00:00.000,6.0,0.0,0,10374.33,12400
