Codigo,Nombre,Sugerido,Laboratorio,contenido Caja,contenido Blister,contenido Unidad,Inventario Caja,Inventario Blister,Inventario Unidad,UltimaCompra,Cantidad Vendida Caja,Cantidad Vendida Blister,Cantidad Vendida Unidad,Costo Unitario,Precio Venta Contado
100000097,NEOSALDINA 100 GRAGEAS (A),0,EUROFARMA COLOMBIA S.A.S,25,0,1,1,0,31,2025-02-28 00:00:00.000,0.64,0.0,16,123676.0,166600
100000135,PEDIASURE POLVO CHOCOLATE 400 GR,1,ABBOTT LABORATORIES S.A,1,0,0,0,0,0,2024-01-30 00:00:00.000,2.0,0.0,0,56503.0,58500
100000169,VALCOTE 250 MG 30 TABLETAS(P)36600(3%+),1,LABORATORIO FRANCO COLOMB,1,0,0,0,0,0,2024-07-22 00:00:00.000,1.0,0.0,0,70269.0,75400
100000387,PLASIL 5 AMPOLLAS,0,LABORATORIOS BUSSIE S.A.,5,0,1,1,0,5,2025-02-25 00:00:00.000,0.2,0.0,1,39808.0,42300
100000449,TRAVAD ORAL LIMON 133 ML,0,TECNOQUIMICAS S.A.,1,0,0,1,0,0,2025-01-23 00:00:00.000,1.0,0.0,0,28059.0,30700
100000465,ALKA SELTZER 60 TABLETAS,0,BAYER S.A.,60,30,2,1,43,86,2025-03-21 00:00:00.000,0.25,7.5,15,64178.0,74100
100000476,ASPIRINA EFERVESCENTE 500 MG 12 TABLETAS,1,BAYER S.A.,12,6,2,0,0,0,2024-08-23 00:00:00.000,0.67,4.0,8,13197.0,15400
100000477,ASPIRINA EFERVESCENTE 500 MG 50 TABLETAS,0,BAYER S.A.,25,0,1,0,0,17,2025-02-27 00:00:00.000,0.32,0.0,8,55117.0,59800
100000482,BAYCUTEN N CREMA 20 GR,0,BAYER S.A.,1,0,0,1,0,0,2025-03-18 00:00:00.000,2.0,0.0,0,22102.0,30700
100000570,BIODERM CREMA 20 GR,1,LAB.SIEGFRIED S.A,1,0,0,0,0,0,2022-06-21 00:00:00.000,1.0,0.0,0,22776.0,28900
100000844,VIREX UNGUENTO 30 GR,0,EUROFARMA COLOMBIA S.A.S,1,0,0,1,0,0,2024-05-11 00:00:00.000,1.0,0.0,0,60002.0,70400
100000846,VIREX Z 800 MG 35 TABLETAS (A)(3%+)(PAE),1,EUROFARMA COLOMBIA S.A.S,35,7,5,0,0,0,2023-08-16 00:00:00.000,1.0,7.0,35,247115.0,289400
100000910,BERODUAL SOL.INH.20 ML(P)30000(SC)(SF),0,BOEHRINGER INGELHEIM,1,0,0,1,0,0,2025-03-19 00:00:00.000,2.0,0.0,0,29099.5,32100
100000944,ISODINE 24 OVULOS,0,LABORATORIOS BUSSIE S.A.,24,0,1,0,0,8,2025-01-28 00:00:00.000,0.25,0.0,6,64171.0,71200
100000955,ISODINE SOLUCION 60 ML,0,LABORATORIOS BUSSIE S.A.,1,0,0,1,0,0,2025-04-05 00:00:00.000,4.0,0.0,0,9907.0,12900
100001057,KENACORT I.A.10 MG 5 ML AMPOLLA,0,DEPOSITO DE DROGAS MONACO,1,0,0,2,0,0,2025-03-27 00:00:00.000,2.0,0.0,0,36251.5,37900
100001119,CONDILON SOLUCION 5 ML,1,LABORATORIOS BUSSIE S.A.,1,0,0,0,0,0,2023-06-17 00:00:00.000,1.0,0.0,0,51885.0,72300
100001314,LACTULAX 12 SBS JARABE 15 ML (3%+),0,LABORATORIOS CHALVER DE C,12,0,1,0,0,5,2024-01-06 00:00:00.000,0.08,0.0,1,86009.0,95400
100001315,LACTULAX JARABE 240 ML (3%+),1,LABORATORIOS CHALVER DE C,1,0,0,0,0,0,2023-11-10 00:00:00.000,1.0,0.0,0,69982.0,102300
100001337,TRIGENTAX CREMA 20 GR,0,LABORATORIOS CHALVER DE C,1,0,0,2,0,0,2025-03-27 00:00:00.000,1.0,0.0,0,20914.0,29300
100001338,TRIGENTAX CREMA 40 GR,0,LABORATORIOS CHALVER DE C,1,0,0,1,0,0,2025-01-31 00:00:00.000,1.0,0.0,0,32021.0,46600
100001410,ACIDO FOLICO 5 MG 20 TABLETAS EC,0,LABORATORIOS ECAR S.A.,1,0,0,2,0,0,2025-03-29 00:00:00.000,1.0,0.0,0,19950.5,20400
100001421,COMPLEJO B 250 TABLETAS EC,0,LABORATORIOS ECAR S.A.,25,0,1,1,0,36,2025-04-02 00:00:00.000,0.76,0.0,19,20948.0,37700
100001426,DIPIRONA 2 ML 25 AMPOLLAS EC,0,LABORATORIOS ECAR S.A.,25,0,1,0,0,6,2023-04-12 12:59:13.257,0.04,0.0,1,60500.0,80500
100001439,SULFATO FERROSO 200 MG 50 GRAGEAS EC,1,LABORATORIOS ECAR S.A.,50,5,10,0,0,0,2023-12-30 00:00:00.000,0.2,1.0,10,5425.0,11400
100001443,TIAMINA 1 GR 10 ML AMPOLLA EC,0,LABORATORIOS ECAR S.A.,1,0,0,1,0,0,2024-09-25 13:43:28.707,1.0,0.0,0,6600.0,15200
100001446,VITAMINA B12 1 ML 25 AMPOLLAS EC,0,LABORATORIOS ECAR S.A.,25,0,1,0,0,6,2025-01-11 00:00:00.000,0.24,0.0,6,70119.0,88200
