Codigo,Nombre,Sugerido,Laboratorio,contenido Caja,contenido Blister,contenido Unidad,Inventario Caja,Inventario Blister,Inventario Unidad,UltimaCompra,Cantidad Vendida Caja,Cantidad Vendida Blister,Cantidad Vendida Unidad,Costo Unitario,Precio Venta Contado
7707019312836,FLURINEX LEVOFLOXACINA  500 MNG  X 14 TAB,1,COMIS-GCNG,14,0,1,0,0,0,2025-03-05 13:01:35.500,1.0,0.0,14,15300.0,58000
A00216,CLOXIDIN 500 MG 30 CAPSULAS BIOQUIFAR,1,COMIS-GCNG,30,3,10,0,0,0,2023-04-26 13:01:31.753,0.07,0.2,2,22565.0,63500
B013,CEPRAX 500 MG 50 CAPSULAS ANGLOPHARMA,0,COMIS-GCNG,50,5,10,1,6,65,2025-04-02 12:22:50.373,2.86,14.3,143,24500.0,61300
A00198,NITOXIPAR500 MG 6 TBL BIOQUIFAR,0,COMIS-GCNG,1,0,0,4,0,0,2025-03-11 14:38:08.620,6.0,0.0,0,10000.0,25000
100010532,AMPLIEX SUSPENSION 60 ML,0,COMIS-GCNG,1,0,0,1,0,0,2025-03-11 14:38:08.620,2.0,0.0,0,8200.0,18700
A00217,ACTIVIRAL 800 G 10 TBL LABQUIFAR,0,COMIS-GCNG,10,0,1,3,0,30,2024-12-25 14:05:03.013,1.3,0.0,13,11000.0,31000
100007873,PROVERA 5 MG 30 TBS(P)11082(SC)(SF),1,PFIZER S.A.S,1,0,0,0,0,0,2022-02-05 00:00:00.000,1.0,0.0,0,8730.0,10500
A00571,POLIMERO PARA EL CABELLO 24 UND 20 ML,0,N/A ,24,0,1,0,0,11,2024-10-18 11:19:37.687,0.04,0.0,1,32185.0,48400
200037929,DTE.ARDEN FOR MEN CLIN.POW.PG.16 LLE.18,0,PREBEL S.A,18,0,1,0,0,2,2022-07-07 12:32:20.957,0.06,0.0,1,6554.0,12600
100025482,MEBUCAINA FORTE 100 TABLETAS,1,DISTRIBUIDORA INTERNACION,10,0,1,0,0,0,2021-11-17 00:00:00.000,0.1,0.0,1,98821.0,120700
E093,ZIVICAL D 20 TBL LABQUIFAR,0,COMIS-GCNG,2,0,1,3,0,6,2025-04-02 12:22:50.373,1.0,0.0,2,6900.0,17300
200019380,ALCOHOL JGB 120 ML,1,JGB S.A.,1,0,0,0,0,0,2025-01-28 14:03:09.323,1.0,0.0,0,2000.0,2000
E043,LAMDOTIL 16 TBL,0,COMIS-GCNG,16,0,1,0,0,1,2025-01-28 14:03:09.323,0.38,0.0,6,6600.0,20500
E029,DIGLUFOR 850 MG 30 TBL LABQUIFAR,0,COMIS-GCNG,30,3,10,3,10,100,2025-01-08 14:53:20.197,1.67,5.0,50,8000.0,25400
