Codigo,Nombre,Sugerido,Laboratorio,contenido Caja,contenido Blister,contenido Unidad,Inventario Caja,Inventario Blister,Inventario Unidad,UltimaCompra,Cantidad Vendida Caja,Cantidad Vendida Blister,Cantidad Vendida Unidad,Costo Unitario,Precio Venta Contado
100000097,NEOSALDINA 100 GRAGEAS (A),0,EUROFARMA COLOMBIA S.A.S,100,25,4,1,27,108,2025-03-27 00:00:00.000,1.52,38.0,152,123676.0,166600
100000098,NEOSALDINA GOTAS 30 ML,0,EUROFARMA COLOMBIA S.A.S,1,0,0,2,0,0,2024-12-21 00:00:00.000,2.0,0.0,0,56771.67,58600
100000134,PEDIASURE POLVO VAINILLA 400 GR,0,ABBOTT LABORATORIES S.A,1,0,0,7,0,0,2024-07-15 00:00:00.000,1.0,0.0,0,56503.0,59100
100000145,RYTMONORM 150 MG 30 TBS (3%+)(A)(PAE),1,LABORATORIO FRANCO COLOMB,1,0,0,0,0,0,2023-04-08 00:00:00.000,1.0,0.0,0,156397.5,188600
100000191,MAXITROL SUSPENSION 5 ML,1,AXON PHARMA SAS,1,0,0,0,0,0,2025-02-18 00:00:00.000,1.0,0.0,0,45713.0,59500
100000196,TEARS NATURALE 15 ML,1,ALCON DE COLOMBIA S.A,1,0,0,0,0,0,2024-09-18 00:00:00.000,1.0,0.0,0,54718.0,55800
100000246,PASSIFLORINE ASEPTIC 120 ML,0,LAB. ASEPTIC S.A.S,1,0,0,1,0,0,2024-09-21 00:00:00.000,1.0,0.0,0,18168.8,22700
100000317,ALLEGRA 120 MG 10 COMPRIMIDOS (3%+),0,OPELLA HEALTHCARE COLOMBI,1,0,0,1,0,0,2025-03-14 00:00:00.000,3.0,0.0,0,63552.5,69100
100000318,ALLEGRA 180 MG 10 TABLETAS (3%+)(A)(PAE),0,OPELLA HEALTHCARE COLOMBI,1,0,0,1,0,0,2025-01-08 00:00:00.000,1.0,0.0,0,116590.5,118800
100000400,RIFOCINA SPRAY 20 ML,0,SANOFI AVENTIS DE COLOMBI,1,0,0,1,0,0,2025-02-14 00:00:00.000,1.0,0.0,0,53269.0,60100
100000449,TRAVAD ORAL LIMON 133 ML,0,TECNOQUIMICAS S.A.,1,0,0,1,0,0,2025-03-05 00:00:00.000,1.0,0.0,0,28059.0,30700
100000465,ALKA SELTZER 60 TABLETAS,0,BAYER S.A.,60,30,2,1,41,82,2025-03-04 00:00:00.000,0.6,18.0,36,56303.0,63500
100000476,ASPIRINA EFERVESCENTE 500 MG 12 TABLETAS,0,BAYER S.A.,12,6,2,2,12,24,2025-03-27 00:00:00.000,2.0,12.0,24,14384.0,15400
100000477,ASPIRINA EFERVESCENTE 500 MG 50 TABLETAS,0,BAYER S.A.,25,0,1,0,0,3,2024-12-24 00:00:00.000,0.24,0.0,6,50574.0,55500
100000479,AVELOX 400 MG 5 TBS(A)(3%+)(PAE),0,BAYER S.A.,1,0,0,1,0,0,2024-10-16 00:00:00.000,1.0,0.0,0,144718.5,210400
100000483,BAYCUTEN N CREMA 35 GR,0,BAYER S.A.,1,0,0,3,0,0,2025-04-02 00:00:00.000,2.0,0.0,0,44403.0,52300
100000504,CANESTEN CREMA TOPICA 20 GR,0,BAYER S.A.,1,0,0,2,0,0,2025-04-05 00:00:00.000,3.0,0.0,0,10487.5,12000
100000580,ENJUAGUE CLARAX 180 ML,0,BIOCHEM FARMACEUTICA DE C,1,0,0,1,0,0,2024-10-05 00:00:00.000,1.0,0.0,0,27081.5,35100
100000841,VIREX LIPSTICK LABIAL 10 GR,0,EUROFARMA COLOMBIA S.A.S,1,0,0,1,0,0,2025-04-01 00:00:00.000,1.0,0.0,0,29281.0,38700
100000843,VIREX UNGUENTO 15 GR,1,EUROFARMA COLOMBIA S.A.S,1,0,0,0,0,0,2024-09-11 00:00:00.000,1.0,0.0,0,38875.0,52600
100000885,LIOTON 1000 GEL 30 GR(3%+),0,A MENARINI LATIN AMERICA,1,0,0,2,0,0,2025-04-05 00:00:00.000,2.0,0.0,0,46086.0,79900
100000886,LIOTON 1000 GEL TUBO 50 GR(3%+),0,A MENARINI LATIN AMERICA,1,0,0,3,0,0,2025-03-31 00:00:00.000,2.0,0.0,0,61448.0,88600
100000916,BISOLVON NINOS 120 ML,0,OPELLA HEALTHCARE COLOMBI,1,0,0,1,0,0,2025-03-27 00:00:00.000,2.0,0.0,0,24580.0,39700
100000924,BUSCAPINA NF COMPOSITUM GOTAS 30 ML,0,OPELLA HEALTHCARE COLOMBI,1,0,0,1,0,0,2025-03-22 00:00:00.000,1.0,0.0,0,39987.0,42100
100000945,ISODINE BUCOFARINGEO 120 ML,0,LABORATORIOS BUSSIE S.A.,1,0,0,2,0,0,2025-03-14 00:00:00.000,1.0,0.0,0,23140.0,27500
100000979,NIFLAMIN PL FORTE 15 MG 5 CAPSULAS,0,BOEHRINGER INGELHEIM,5,0,1,1,0,5,2025-04-03 00:00:00.000,3.0,0.0,15,41488.0,42600
100001057,KENACORT I.A.10 MG 5 ML AMPOLLA,0,DEPOSITO DE DROGAS MONACO,1,0,0,2,0,0,2025-03-27 00:00:00.000,3.0,0.0,0,36252.0,39100
100001165,SULFAPLATA 1% CREMA 30 GR,0,LABORATORIOS BUSSIE S.A.,1,0,0,2,0,0,2025-01-08 00:00:00.000,2.0,0.0,0,25392.0,29600
100001261,CLOBEZAN CREMA 25 GR,0,LABORATORIOS CHALVER DE C,1,0,0,1,0,0,2025-03-31 00:00:00.000,1.0,0.0,0,39847.0,42000
100001312,INFLACOR RETARD 3+3 MG 1 ML AMPOLLA,1,LABORATORIOS CHALVER DE C,1,0,0,0,0,0,2024-02-14 00:00:00.000,1.0,0.0,0,27550.0,42900
100001313,INFLACOR RETARD 6+6 MG 2 ML AMPOLLA,0,LABORATORIOS CHALVER DE C,1,0,0,1,0,0,2025-03-20 00:00:00.000,1.0,0.0,0,48564.0,63900
100001315,LACTULAX JARABE 240 ML (3%+),0,LABORATORIOS CHALVER DE C,1,0,0,1,0,0,2024-12-28 00:00:00.000,1.0,0.0,0,96271.0,101800
100001337,TRIGENTAX CREMA 20 GR,0,LABORATORIOS CHALVER DE C,1,0,0,1,0,0,2025-02-22 00:00:00.000,1.0,0.0,0,26143.5,29300
100001338,TRIGENTAX CREMA 40 GR,1,LABORATORIOS CHALVER DE C,1,0,0,0,0,0,2025-03-13 00:00:00.000,3.0,0.0,0,32021.0,46600
100001360,DESONIDA 0.05% CREMA 15 GR,0,LAB.SIEGFRIED S.A,1,0,0,3,0,0,2025-02-25 00:00:00.000,1.0,0.0,0,16609.0,17900
100001368,QUANOX IVERMECTINA 0.6% GOTAS 5 ML,0,LAB.SIEGFRIED S.A,1,0,0,3,0,0,2025-03-27 00:00:00.000,1.0,0.0,0,31920.0,34700
100001410,ACIDO FOLICO 5 MG 20 TABLETAS EC,0,LABORATORIOS ECAR S.A.,1,0,0,1,0,0,2025-03-29 00:00:00.000,1.0,0.0,0,19951.0,23100
100001443,TIAMINA 1 GR 10 ML AMPOLLA EC,0,LABORATORIOS ECAR S.A.,1,0,0,3,0,0,2025-03-19 00:00:00.000,2.0,0.0,0,12255.0,15200
100001489,FLOBACT GOTAS 5 ML(3%+),1,ESPECIALIDADES OFTALMOLOG,1,0,0,0,0,0,2025-02-11 00:00:00.000,1.0,0.0,0,68411.0,84900
