Codigo,Nombre,Sugerido,Laboratorio,contenido Caja,contenido Blister,contenido Unidad,Inventario Caja,Inventario Blister,Inventario Unidad,UltimaCompra,Cantidad Vendida Caja,Cantidad Vendida Blister,Cantidad Vendida Unidad,Costo Unitario,Precio Venta Contado
A00155,OCUTRIX SOLU.OFTA 5 ML MEDIGEN,1,MEDIGEN EU,1,0,0,0,0,0,2025-01-28 10:34:39.557,2.0,0.0,0,7600.0,19000
E029,DIGLUFOR 850 MG 30 TBL LABQUIFAR,0,COMIS-GCNG,30,3,10,3,11,110,2025-04-02 18:35:13.567,1.0,3.0,30,9600.0,25400
E001,CEPRAX 250MG/5ML 60 ML ANGLOPHARMA,0,COMIS-GCNG,1,0,0,2,0,0,2025-03-05 16:42:55.643,1.0,0.0,0,7300.0,21900
100026238,FARMA D GOTAS(VITAMINA D3-5600UI)10ML,1,FARMA DE COLOMBIA S.A.,1,0,0,0,0,0,2022-06-16 00:00:00.000,1.0,0.0,0,34892.0,45900
7709506348427,LINCOFAR 600MG 2 ML 10 AMP,0,COMIS-GCNG,10,0,1,2,0,26,2025-01-15 11:45:52.173,1.2,0.0,12,17900.0,120500
7707019381085,MIO RELAX  TIZANIDINA 2 MG 20 TABS,0,COMIS-GCNG,20,2,10,0,1,10,2025-03-12 15:03:06.060,1.0,2.0,20,13300.0,33300
7709946708393,DOLINSTAN SUSPENSION PED 120ML,0,COMIS-GCNG,1,0,0,4,0,0,2025-03-12 15:03:06.060,2.0,0.0,0,4400.0,11300
100001284,DOLFENAX 200 MG 10 CAPSULAS,1,LABORATORIOS CHALVER DE C,10,0,1,0,0,0,,1.0,0.0,10,39901.0,44100
E439,TOALLITAS WINNY SENSITIVE LECHE 80UND,1,TECNOQUIMICAS S.A.,1,0,0,0,0,0,2024-07-10 12:04:47.320,1.0,0.0,0,8061.0,12300
G067,EUTARPAN JARABEL 120 ML,0,COMIS-GCNG,1,0,0,2,0,0,2025-03-26 10:49:24.463,1.0,0.0,0,6500.0,18400
G077,XINPA 500 MG 6 TBL WHESTHER,0,COMIS-GCNG,1,0,0,2,0,0,2025-01-15 11:45:52.173,2.0,0.0,0,12800.0,34000
200005290,HALLS CHERRYLYPTUS 12 BARRAS,1,MONDELEZ COLOMBIA S.A.S,12,0,1,0,0,0,2025-02-17 15:58:19.493,0.75,0.0,9,14454.0,22400
A00141,ASMIKET JARABE 120 ML BIOQUIFAR,0,COMIS-GCNG,1,0,0,3,0,0,2025-04-02 18:35:13.567,3.0,0.0,0,8600.0,21500
200039730,MASCARILLA CAPILAR CHOCOLATE MAWIE 500ML,1,SAMARA COSMETICS S.A.S,1,0,0,0,0,0,2022-05-06 00:00:00.000,1.0,0.0,0,28963.0,40900
A00283,CLINBAC 300 MG 24 CAPSULAS LABQUIFAR,1,COMIS-GCNG,24,2,12,0,0,0,2025-03-05 16:42:55.643,1.0,2.0,24,21500.0,53800
A00213,PERCLUSONE 500 MG 10 TBL BIOQUIFAR,1,COMIS-GCNG,10,0,1,0,0,0,2025-02-18 08:43:04.420,2.0,0.0,20,6100.0,19200
7709830214030,FONKINK AZITROMICINA 3 TBLS 500MG ,0,COMIS-GCNG,1,0,0,2,0,0,2025-03-05 16:42:55.643,12.0,0.0,0,7200.0,18700
A00224,METROXAZIDE 600 MG/200 MG 18 TBLS BIOQUIFAR,0,COMIS-GCNG,18,0,1,0,0,2,2025-03-19 14:59:48.190,2.67,0.0,48,9000.0,31800
A00198,NITOXIPAR500 MG 6 TBL BIOQUIFAR,0,COMIS-GCNG,1,0,0,4,0,0,2025-03-12 15:03:06.060,5.0,0.0,0,10000.0,25000
E059,LIRODERM LOCION 60 ML LABQUIFAR,0,COMIS-GCNG,1,0,0,2,0,0,2025-03-05 16:42:55.643,5.0,0.0,0,10000.0,25000
E039,EUTARPAN 10 MG 100 TBL,0,COMIS-GCNG,10,0,1,0,0,5,2025-03-19 14:59:48.190,0.8,0.0,8,17800.0,44500
A00217,ACTIVIRAL 800 G 10 TBL LABQUIFAR,0,COMIS-GCNG,10,0,1,2,0,20,2025-03-05 16:42:55.643,4.0,0.0,40,12200.0,31000
B41074,FLURINEX CJA 14 TAB LEVOFLOXACINA 500,1,COMIS-GCNG,2,0,1,0,0,0,2025-01-08 11:01:14.063,1.0,0.0,2,15800.0,58000
B698,LOZARTEN 100 MG 30 TBL BIOQUIFAR,0,COMIS-GCNG,3,0,1,2,0,8,2025-04-02 18:35:13.567,0.33,0.0,1,9300.0,23600
E118,LOZARTEN 50 MG 30 TBL,0,COMIS-GCNG,3,0,1,3,0,9,2025-04-02 18:35:13.567,2.67,0.0,8,7400.0,20200
7707019457247,ALGINACID SUSPENSION 360 ML,1,COMIS-GCNG,1,0,0,0,0,0,2025-01-28 10:34:39.557,1.0,0.0,0,12400.0,31500
77070193844116,VERELIS 20 MG 4 TAB,0,COMIS-GCNG,4,0,1,4,0,19,2025-03-26 10:49:24.463,5.25,0.0,21,8800.0,48000
B013,CEPRAX 500 MG 50 CAPSULAS ANGLOPHARMA,0,COMIS-GCNG,50,5,10,5,28,280,2025-03-12 15:03:06.060,3.8,19.0,190,12250.0,30700
E087,ASMIKET 1 MG 30 TBL,0,COMIS-GCNG,30,3,10,3,9,90,2025-01-22 09:42:25.033,1.0,3.0,30,5300.0,13600
100001858,SUERO GERCO RHIFISOL 12X14,0,LAB. GERCO S.A.,14,0,1,0,0,4,2023-01-12 00:00:00.000,0.14,0.0,2,50939.0,72400
200034060,GREEN CODE KIT 1.0 NEGRO NATURAL,1,RECAMIER S.A.,1,0,0,0,0,0,2023-02-11 00:00:00.000,1.0,0.0,0,17944.0,21500
041218007,Lima Omega X 144 Und,0,,1,0,0,108,0,0,2023-02-17 00:00:00.000,7.0,0.0,0,439.45,800
200021943,DEXEX ESPERMICIDA 3 UND ICOM,0,ICOM,1,0,0,2,0,0,2023-03-10 00:00:00.000,1.0,0.0,0,1782.0,9700
7709740450351,TRIDIRTEX CREMA 0.05% X 40 GR,1,COMIS-GCNG,1,0,0,0,0,0,2024-12-19 09:48:20.577,1.0,0.0,0,8900.0,24500
100017648,GAVISCON SUSPENSION MENTA 10 ML X 12 UND,1,RB HEALTH COLOMBIA,12,0,1,0,0,0,2023-06-05 00:00:00.000,1.0,0.0,12,24237.0,28400
7708304516274,CLOTRISHER CREMA TOP X 40 GR,0,COMIS-GCNG,1,0,0,4,0,0,2025-03-12 15:03:06.060,2.0,0.0,0,12800.0,32500
7709558307281,DESENSIBILIZANTE ANAL X 30ML SEN INTIMO,0,SAN FIORANO,1,0,0,1,0,0,2025-02-18 08:43:04.420,1.0,0.0,0,15462.0,37400
200029115,JERINGA ALFA INS.0.5ML 30GX1/3(8MM)100UN,0,ALFA TRADING SAS,100,0,1,0,0,12,2023-06-23 00:00:00.000,0.01,0.0,1,33118.0,58000
200039961,3 JABON JJ BABY ORIGINAL 110 GR,1,JOHNSON  JOHNSON DE COLO,3,0,1,0,0,0,2023-08-12 00:00:00.000,1.0,0.0,3,8878.0,13600
200025540,GOTERO PLASTICO ALFA BOLSA 20 UND,0,ALFA TRADING SAS,20,0,1,0,0,6,2023-08-18 00:00:00.000,0.05,0.0,1,11566.0,20000
7708304516267,CLOTRISHER CREMA TOP X 20 GR,0,COMIS-GCNG,1,0,0,3,0,0,2025-03-12 15:03:06.060,1.0,0.0,0,7900.0,20100
00311833C,Base Antiescamacion Endurece 13.5Mlmasgl,1,,1,0,0,0,0,0,2023-09-01 00:00:00.000,1.0,0.0,0,5733.0,9200
7707290871183,HEMOLUB X 60ML SEN INTIMO,0,SAN FIORANO,1,0,0,1,0,0,2024-10-04 16:48:17.953,1.0,0.0,0,26555.0,74800
200039102,VICK BABYBALM 12 GRAMOS 6 UNIDADES,1,PROCTER  GAMBLE COLOMBIA,6,0,1,0,0,0,2023-08-22 00:00:00.000,0.17,0.0,1,26309.0,35900
L42172,ZIVICAL  30 TBLS 600MG LABQUIFAR,0,COMIS-GCNG,1,0,0,3,0,0,2025-03-12 15:03:06.060,1.0,0.0,0,8500.0,21300
G090,SKINDERM 40 GR,1,COMIS-GCNG,1,0,0,0,0,0,2025-01-28 10:34:39.557,3.0,0.0,0,8800.0,23600
7709978862193,VIOXIN ENJUAGUE BUCAL 120 ML,0,COMIS-GCNG,1,0,0,2,0,0,2025-03-19 14:59:48.190,2.0,0.0,0,13025.0,49500
100016921,CEFALEXINA 500 MG 50 TABLETAS AG,0,LABORATORIO FRANCO COLOMB,50,5,10,2,10,100,2023-11-07 00:00:00.000,0.8,4.0,40,23273.33,50500
97D,VIOXIN SOLUCION CLORHEXIDINA 2.3% 60ML,0,COMIS-GCNG,1,0,0,3,0,0,2025-03-05 16:42:55.643,4.0,0.0,0,4400.0,11200
200021936,GASA FAST CARE ASEPTICA 1/2X1 ICOM,1,ICOM,1,0,0,0,0,0,2023-11-24 00:00:00.000,1.0,0.0,0,642.0,2300
100027768,GOGAZ 200 MG 50 CAPSULAS,0,MEGA LIFESCIENCES COLOMBI,5,0,1,3,0,16,2025-04-02 18:35:13.567,1.0,0.0,5,23750.0,55500
200034310,PREPACK DUO SURTIDO 24 UND (A),0,BEIERSDORF S.A.,24,0,1,0,0,20,2022-05-24 14:09:47.657,0.08,0.0,2,149093.0,304300
200038976,LUBRICANTE SEN INTIMO MULTIOR. 10 ML,1,AXON PHARMA SAS,1,0,0,0,0,0,2024-05-09 09:09:36.807,2.0,0.0,0,17773.0,26500
100022072,ROSUVASTATINA 20 MG 28TB MK(A)(3%+)(PAE),1,TECNOQUIMICAS S.A.,1,0,0,0,0,0,2021-04-20 00:00:00.000,1.0,0.0,0,152806.0,195000
100025308,UNGUENTO MENTOL ZAHYE 12 GR 12 UND,0,L ISAZA PENA E HIJA DE FA,12,0,1,0,0,2,2023-12-20 00:00:00.000,0.25,0.0,3,29266.5,42900
96D,VIOXIN JABON 4% FCO 60ML,0,COMIS-GCNG,1,0,0,2,0,0,2025-03-19 14:59:48.190,1.0,0.0,0,5100.0,13300
200020400,PIEDRA ALUMBRE 15 GR 30 SBS ATHOS,0,LAB. ATHOS S.A.S,30,0,1,0,0,20,2023-12-23 00:00:00.000,0.03,0.0,1,9431.0,15200
A0069,PAÑAL WINNY ULTRATRIM SEC ETAPA 3 X16  UND,0,TECNOQUIMICAS S.A.,1,0,0,1,0,0,2024-05-17 16:17:29.397,1.0,0.0,0,13559.0,19700
100026983,MEGA WE CARE ZIRIN 50 CAP BLANDAS (SAV),0,MEGA LIFESCIENCES COLOMBI,50,5,10,2,14,142,2025-03-12 15:03:06.060,2.24,11.2,112,27800.0,69500
200028501,UMBRELLA CREMA 50+ 60 GR(PAE),1,MEGALABS COLOMBIA SAS,1,0,0,0,0,0,2023-11-24 00:00:00.000,1.0,0.0,0,105340.0,137900
7709233974418,RODIFLEX 10 TABLETAS ,0,COMIS-GCNG,1,0,0,7,0,0,2025-04-02 18:35:13.567,4.0,0.0,0,4500.0,13300
G155,VIGRADINA 50 MG 4 TBL,1,COMIS-GCNG,4,0,1,0,0,0,2025-03-26 10:49:24.463,2.5,0.0,10,4200.0,16300
7709172863170,PROPOLVIK PASTI. CEREZA 20 SBS,1,COMIS-GCNG,20,0,1,0,0,0,2025-01-08 11:01:14.063,0.35,0.0,7,28000.0,70500
B023,ESPASMYDOL 20 TBL LABQUIFAR,0,COMIS-GCNG,20,2,10,4,8,88,2025-04-02 18:35:13.567,7.0,14.0,140,16000.0,40400
A00186,TUDERMIFAR CREMA 40 GR LABQUIFAR,1,COMIS-GCNG,1,0,0,0,0,0,2025-03-12 15:03:06.060,1.0,0.0,0,5800.0,18900
7707019339123,DIFLENAC RETARD  100MG  20 CAPS,0,COMIS-GCNG,20,2,10,4,8,80,2025-04-02 18:35:13.567,5.0,10.0,100,7500.0,18800
7707263008059,ACED FULL/SIMETICONA/MAGNESIO X 150ML,0,COMIS-GCNG,1,0,0,2,0,0,2025-03-19 14:59:48.190,3.0,0.0,0,6800.0,17700
A00285,KOLANTIL 200 MG 15 TBL BIOQUIFAR,0,COMIS-GCNG,15,0,1,5,0,75,2025-04-02 18:35:13.567,5.0,0.0,75,8400.0,22700
100005536,DITOPAX F 25 TABLETAS,0,EUROFARMA COLOMBIA S.A.S,5,0,1,1,0,5,2024-01-06 00:00:00.000,0.2,0.0,1,25885.67,30300
100024852,PANTOPRAZOL 20 MG 10 TABLETAS PC,1,PROCAPS S.A.,1,0,0,0,0,0,2024-01-06 00:00:00.000,1.0,0.0,0,26834.0,30100
658325386127,CHANCA PIEDRA PHYLLANTHUS D2 X 90 CPS,0,DICOLFARMA ,1,0,0,2,0,0,2024-05-24 10:58:13.540,1.0,0.0,0,17846.0,45200
G074,MEBICITROF 250 MG 120 ML LABQUIFAR,1,COMIS-GCNG,1,0,0,0,0,0,2025-02-11 11:44:00.267,2.0,0.0,0,8400.0,25900
7707332986929,NEWTARPAN 5MG 30 TBLS,1,COMIS-GCNG,3,0,1,0,0,0,2025-03-19 14:59:48.190,0.33,0.0,1,17500.0,43200
7709740450375,PRANEXXIN 500MG 6 TABLETAS,0,COMIS-GCNG,1,0,0,4,0,0,2025-03-19 14:59:48.190,5.0,0.0,0,9700.0,29300
L42117,REFLEXAL  METOCARBAMOL 750MG 20,0,COMIS-GCNG,20,2,10,1,2,22,2025-01-28 14:54:11.423,0.8,1.6,16,6100.0,17500
7702896002320,TRAMASINDOL 100MG X10ML,0,COMIS-GCNG,1,0,0,2,0,0,2025-03-19 14:59:48.190,1.0,0.0,0,3700.0,10300
A00222,DIZMOPRAZ CAPSULAS 30 MG 28 UNDS BIOQUIFAR,1,COMIS-GCNG,28,2,14,0,0,0,2025-01-08 11:01:14.063,1.0,2.0,28,12100.0,34900
A00201,NITOXIPAR 30 ML BIOQUIFAR,0,COMIS-GCNG,1,0,0,2,0,0,2024-09-05 09:18:27.840,1.0,0.0,0,12600.0,33000
D01,SILIMFAR SILIMARINA X 20 CAP,0,COMIS-GCNG,20,2,10,3,6,66,2025-03-05 16:42:55.643,2.5,5.0,50,19000.0,48500
A00281,VIBRADOX 100 MG 14 CAPS,1,LABQUIFAR,14,0,1,0,0,0,2025-04-02 18:35:13.567,2.0,0.0,28,10300.0,25100
200036058,2 ACID MANTLE N LOCION 120 ML P.E,1,BAYER S.A.,2,0,1,0,0,0,2023-10-06 00:00:00.000,1.0,0.0,2,32575.0,41300
200039459,PRESERVATIVO DUREX PAGUE 10 LLEVE 18,0,RB HEALTH COLOMBIA,18,0,1,0,0,10,2023-09-19 00:00:00.000,0.06,0.0,1,130156.0,162700
A00379,MIODIN-B12 6 AMPOLLAS LABQUIFAR,1,COMIS-GCNG,6,0,1,0,0,0,2025-02-04 10:29:48.483,2.83,0.0,17,29500.0,107900
200025539,GOTERO DE VIDRIO ALFA BOLSA 20 UND,0,ALFA TRADING SAS,20,0,1,0,0,11,2024-01-15 00:00:00.000,0.1,0.0,2,12000.0,21000
A00164,AZTROBAC 15 ML BIOQUIFAR,0,COMIS-GCNG,1,0,0,1,0,0,2025-03-05 16:42:55.643,1.0,0.0,0,7600.0,25200
