Codigo,Nombre,Sugerido,Laboratorio,contenido Caja,contenido Blister,contenido Unidad,Inventario Caja,Inventario Blister,Inventario Unidad,UltimaCompra,Cantidad Vendida Caja,Cantidad Vendida Blister,Cantidad Vendida Unidad,Costo Unitario,Precio Venta Contado
100000097,NEOSALDINA 100 GRAGEAS (A),0,EUROFARMA COLOMBIA S.A.S,100,25,4,0,12,48,2025-02-12 00:00:00.000,0.5,12.5,50,140382.0,163000
100000113,PARACODINA JARABE 120 ML,0,LAB. LEGRAND S.A.,1,0,0,2,0,0,2025-01-28 14:54:11.423,1.0,0.0,0,24900.0,26200
100000134,PEDIASURE POLVO VAINILLA 400 GR,0,ABBOTT LABORATORIES S.A,1,0,0,1,0,0,2024-07-13 00:00:00.000,1.0,0.0,0,56503.0,58600
100000307,XYLOPROCTO UNGUENTO 20 GR (R)(3%+)(SAV),1,ASPEN COLOMBIANA SAS,1,0,0,0,0,0,2024-08-06 00:00:00.000,1.0,0.0,0,68309.0,73900
100000317,ALLEGRA 120 MG 10 COMPRIMIDOS (3%+),0,OPELLA HEALTHCARE COLOMBI,1,0,0,1,0,0,2025-03-31 00:00:00.000,3.0,0.0,0,50448.0,69100
100000392,PROFENID 100 MG 6 AMPOLLAS,0,SANOFI AVENTIS DE COLOMBI,6,0,1,0,0,3,2024-09-11 00:00:00.000,0.17,0.0,1,98545.0,101100
100000400,RIFOCINA SPRAY 20 ML,0,SANOFI AVENTIS DE COLOMBI,1,0,0,2,0,0,2025-02-12 00:00:00.000,2.0,0.0,0,53269.0,55800
100000465,ALKA SELTZER 60 TABLETAS,0,BAYER S.A.,60,30,2,1,58,116,2025-04-01 00:00:00.000,0.1,3.0,6,64178.0,74100
100000477,ASPIRINA EFERVESCENTE 500 MG 50 TABLETAS,0,BAYER S.A.,25,0,1,0,0,7,2024-12-28 00:00:00.000,0.2,0.0,5,43494.0,55500
100000910,BERODUAL SOL.INH.20 ML(P)30000(SC)(SF),0,BOEHRINGER INGELHEIM,1,0,0,2,0,0,2025-02-11 00:00:00.000,1.0,0.0,0,29099.0,32100
100000929,COMPLEGEL NF 2 ML 5 AMPOLLAS (3%+)(PDB),0,LAB.SIEGFRIED S.A,5,0,1,2,0,10,2025-03-22 00:00:00.000,2.0,0.0,10,93698.0,95500
