Codigo,Nombre,Sugerido,Laboratorio,contenido Caja,contenido Blister,contenido Unidad,Inventario Caja,Inventario Blister,Inventario Unidad,UltimaCompra,Cantidad Vendida Caja,Cantidad Vendida Blister,Cantidad Vendida Unidad,Costo Unitario,Precio Venta Contado
100000134,PEDIASURE POLVO VAINILLA 400 GR,0,ABBOTT LABORATORIES S.A,1,0,0,1,0,0,2025-02-06 00:00:00.000,1.0,0.0,0,56503.0,58100
100000317,ALLEGRA 120 MG 10 COMPRIMIDOS (3%+),0,OPELLA HEALTHCARE COLOMBI,1,0,0,1,0,0,2024-12-12 00:00:00.000,1.0,0.0,0,43897.0,69100
100000375,NOVALGINA 2 ML 10 AMPOLLAS,0,OPELLA HEALTHCARE COLOMBI,10,0,1,1,0,16,2025-01-30 00:00:00.000,0.4,0.0,4,47602.0,48100
100000449,TRAVAD ORAL LIMON 133 ML,0,TECNOQUIMICAS S.A.,1,0,0,1,0,0,2025-02-27 00:00:00.000,1.0,0.0,0,28059.0,30700
100000451,ACID MANTLE N LOCION 120 ML,1,BAYER S.A.,1,0,0,0,0,0,2025-01-09 00:00:00.000,1.0,0.0,0,21773.0,26100
100000465,ALKA SELTZER 60 TABLETAS,0,BAYER S.A.,60,30,2,0,25,50,2025-02-28 00:00:00.000,0.27,8.0,16,56303.0,63500
100000477,ASPIRINA EFERVESCENTE 500 MG 50 TABLETAS,0,BAYER S.A.,25,0,1,0,0,22,2025-03-18 00:00:00.000,0.2,0.0,5,55117.0,59800
100000482,BAYCUTEN N CREMA 20 GR,0,BAYER S.A.,1,0,0,2,0,0,2025-04-01 00:00:00.000,1.0,0.0,0,22101.5,30700
100000944,ISODINE 24 OVULOS,0,LABORATORIOS BUSSIE S.A.,24,0,1,0,0,9,2024-08-05 00:00:00.000,0.08,0.0,2,59335.0,67800
100000955,ISODINE SOLUCION 60 ML,1,LABORATORIOS BUSSIE S.A.,1,0,0,0,0,0,2024-08-14 00:00:00.000,1.0,0.0,0,10905.0,12900
100000979,NIFLAMIN PL FORTE 15 MG 5 CAPSULAS,0,BOEHRINGER INGELHEIM,5,0,1,1,0,5,2025-03-04 00:00:00.000,1.6,0.0,8,39440.0,42300
100001183,ADOREM ACETAMINOFEN 150 MG JARABE 120 ML,1,LAB.SIEGFRIED S.A,1,0,0,0,0,0,2024-12-11 15:20:16.150,1.0,0.0,0,8800.0,14800
100001421,COMPLEJO B 250 TABLETAS EC,0,LABORATORIOS ECAR S.A.,25,0,1,1,0,30,2025-03-27 00:00:00.000,0.6,0.0,15,29926.0,37200
100001422,COMPLEJO B 10 ML AMPOLLA EC,0,LABORATORIOS ECAR S.A.,1,0,0,3,0,0,2025-02-11 14:03:53.687,1.0,0.0,0,7300.0,10800
100001443,TIAMINA 1 GR 10 ML AMPOLLA EC,0,LABORATORIOS ECAR S.A.,1,0,0,2,0,0,2025-02-18 00:00:00.000,1.0,0.0,0,12255.0,15200
100001446,VITAMINA B12 1 ML 25 AMPOLLAS EC,0,LABORATORIOS ECAR S.A.,25,0,1,0,0,7,2024-12-12 00:00:00.000,0.6,0.0,15,70119.0,88200
100001644,ACICLOVIR 800 MG 10 TABLETAS GF,1,GENFAR S.A.,1,0,0,0,0,0,2025-03-11 00:00:00.000,1.0,0.0,0,12187.0,20500
100001648,ACIDO FUSIDICO CREMA 15 GR GF,0,GENFAR S.A.,1,0,0,2,0,0,2025-03-08 00:00:00.000,2.0,0.0,0,8815.0,17900
100001655,AMLODIPINO 5 MG 10 TABLETAS GF,1,GENFAR S.A.,1,0,0,0,0,0,2024-10-08 00:00:00.000,1.0,0.0,0,4526.0,7900
100001671,AZITROMICINA 200 MG SUSPENSION 15 ML GF,1,GENFAR S.A.,1,0,0,0,0,0,2024-07-25 00:00:00.000,1.0,0.0,0,14469.5,19900
100001674,BETAMETASONA 0.05% CREMA 40 GR GF,0,GENFAR S.A.,1,0,0,2,0,0,2025-03-20 00:00:00.000,1.0,0.0,0,16658.0,20100
100001691,CETIRIZINA 10 MG 10 TABLETAS GF,0,GENFAR S.A.,10,0,1,1,0,10,2024-11-20 00:00:00.000,1.0,0.0,10,5712.0,7600
100001700,DICLOFENACO 50 MG 30 TABLETAS GF,1,GENFAR S.A.,3,0,1,0,0,0,2025-03-20 00:00:00.000,1.67,0.0,5,5087.0,7200
100001720,FLUNARIZINA 10 MG 30 TABLETAS GF,1,GENFAR S.A.,1,0,0,0,0,0,2024-08-05 00:00:00.000,1.0,0.0,0,6994.0,12400
100001737,IBUPROFENO 400 MG 100 TABLETAS GF,0,GENFAR S.A.,10,0,1,0,0,8,2025-03-20 00:00:00.000,0.9,0.0,9,19141.0,24900
100001739,IBUPROFENO 800 MG 50 TABLETAS GF,0,GENFAR S.A.,50,5,10,1,9,90,2025-04-03 00:00:00.000,1.2,6.0,60,12386.0,25300
