Codigo,Nombre,Sugerido,Laboratorio,contenido Caja,contenido Blister,contenido Unidad,Inventario Caja,Inventario Blister,Inventario Unidad,UltimaCompra,Cantidad Vendida Caja,Cantidad Vendida Blister,Cantidad Vendida Unidad,Costo Unitario,Precio Venta Contado
100005834,DICLOXACILINA 250 MG SUSPENSION 80 ML MK,1,TECNOQUIMICAS S.A.,1,0,0,0,0,0,,1.0,0.0,0,13035.0,20200
7707263000213,AMPLIEX 500 MG 100 CAPSULAS,0,COMIS-GCNG,10,0,1,4,0,46,2025-04-03 17:29:19.387,2.0,0.0,20,60400.0,151000
E029,DIGLUFOR 850 MG 30 TBL LABQUIFAR,0,COMIS-GCNG,30,3,10,2,8,80,2025-01-08 09:49:24.303,1.33,4.0,40,8000.0,25400
A00156,POLIOFTAL 5 ML BLASKOV,0,BLASKOV LTDA,1,0,0,2,0,0,2025-01-22 10:40:21.993,7.0,0.0,0,6500.0,24100
B698,LOZARTEN 100 MG 30 TBL BIOQUIFAR,0,COMIS-GCNG,3,0,1,4,0,14,2024-10-25 12:32:19.327,0.67,0.0,2,9300.0,23600
A00160,EUTARPAN JARABE 100 ML BIOQUIFAR,1,COMIS-GCNG,1,0,0,0,0,0,2024-11-23 15:30:28.277,1.0,0.0,0,6100.0,15300
100014222,GELPIN FAST SILDENAFIL 50 MG 2 CAPS,0,EUROFARMA COLOMBIA S.A.S,1,0,0,1,0,0,,1.0,0.0,0,3967.0,19900
A00571,POLIMERO PARA EL CABELLO 24 UND 20 ML,0,N/A ,24,0,1,0,0,15,2024-10-18 10:50:53.517,0.04,0.0,1,32185.0,48400
100018793,CORDIAX 40 MG 30 TABLETAS(P)15648(SC),1,LABORATORIO FRANCO COLOMB,1,0,0,0,0,0,,1.0,0.0,0,25385.0,25700
E118,LOZARTEN 50 MG 30 TBL,0,COMIS-GCNG,3,0,1,7,0,22,2025-04-03 17:29:19.387,0.67,0.0,2,7400.0,20200
770371200195,IBUPROFAR 800 MG 60 TBLS,0,COMIS-GCNG,60,6,10,0,5,50,2025-01-08 09:49:24.303,0.73,4.4,44,29700.0,74300
E043,LAMDOTIL 16 TBL,1,COMIS-GCNG,16,0,1,0,0,0,2025-01-28 12:35:36.683,2.69,0.0,43,6600.0,20500
200020400,PIEDRA ALUMBRE 15 GR 30 SBS ATHOS,0,LAB. ATHOS S.A.S,30,0,1,1,0,44,2021-05-26 00:00:00.000,0.1,0.0,3,7354.0,15200
G076,XINPA 100 MG 60 ML  WHESTHER,1,COMIS-GCNG,1,0,0,0,0,0,2025-02-18 14:56:12.117,1.0,0.0,0,12300.0,33800
A00215,NEWTARPAN 5 MG 10 TBL BIOQUIFAR,0,COMIS-GCNG,10,0,1,2,0,20,2025-01-08 09:49:24.303,2.0,0.0,20,5200.0,19000
100022163,CREMA LIMON MEREY 15 GR 6 UND,0,MEREY SAS,6,0,1,0,0,4,2020-12-09 00:00:00.000,0.17,0.0,1,38539.0,48000
100025073,SPERTI PREPARATION H 20 GR(PAE),1,LAB.SIEGFRIED S.A,1,0,0,0,0,0,,1.0,0.0,0,75251.0,108900
A00141,ASMIKET JARABE 120 ML BIOQUIFAR,0,COMIS-GCNG,1,0,0,3,0,0,2025-03-12 15:40:57.917,4.0,0.0,0,8600.0,21500
7701021112361,PAÑAL CONTENT M 9 UDS,0,TECNOQUIMICAS S.A.,1,0,0,4,0,0,2025-02-05 16:10:09.950,1.0,0.0,0,17793.0,29100
E039,EUTARPAN 10 MG 100 TBL,0,COMIS-GCNG,10,0,1,2,0,23,2025-03-18 15:14:14.850,2.7,0.0,27,17800.0,44500
100010532,AMPLIEX SUSPENSION 60 ML,0,COMIS-GCNG,1,0,0,5,0,0,2025-04-03 17:29:19.387,1.0,0.0,0,8200.0,18700
100004154,EUTIROX 150 MCG 50 TBS (3%+)(PAE),1,MERCK S.A.,1,0,0,0,0,0,2021-06-21 00:00:00.000,1.0,0.0,0,85424.0,102800
97D,VIOXIN SOLUCION 2.3 60ML ,0,COMIS-GCNG,1,0,0,7,0,0,2025-02-04 11:17:49.377,2.0,0.0,0,4200.0,11200
100005525,DIPROFOS 1 ML AMPOLLA,1,AXON PHARMA SAS,1,0,0,0,0,0,2021-12-21 00:00:00.000,1.0,0.0,0,39162.0,46200
7701021118103,WINNY GOLD 3 30 UNDS,0,TECNOQUIMICAS S.A.,1,0,0,1,0,0,2025-03-25 16:20:38.310,1.0,0.0,0,29936.0,40300
E067,FINAPAR SUSP 20 ML BIOQIFAR,0,COMIS-GCNG,1,0,0,2,0,0,2024-10-10 16:37:58.517,1.0,0.0,0,3300.0,10300
100000570,BIODERM CREMA 20 GR,1,LAB.SIEGFRIED S.A,1,0,0,0,0,0,2022-01-29 00:00:00.000,1.0,0.0,0,22776.0,28900
7701021118202,WINNY ULT GOLD ET 5 X 30,0,TECNOQUIMICAS S.A.,1,0,0,2,0,0,2025-03-25 16:20:38.310,3.0,0.0,0,39580.0,55100
200017035,PAN.PEQUENIN EXT.CONF.PLUS ET.5 30 UDS,1,PRODUCTOS FAMILIA S.A.,1,0,0,0,0,0,2022-04-04 00:00:00.000,1.0,0.0,0,29024.0,36300
100013317,CICADERM NF CREMA 60 GR,1,FARMA DE COLOMBIA S.A.,1,0,0,0,0,0,2022-06-16 00:00:00.000,1.0,0.0,0,39997.0,51900
200030031,DTE.NIVEA ROL.ACLA.EFECTO SATIN 50 ML M,1,BEIERSDORF S.A.,1,0,0,0,0,0,2022-07-02 00:00:00.000,1.0,0.0,0,7761.0,15900
7709740450320,TRIDIRTEX FCO X 60ML CLOBETAZOL,1,COMIS-GCNG,1,0,0,0,0,0,2024-12-03 11:35:21.850,1.0,0.0,0,9000.0,27200
7701021142955,TOA. WINNY AVENA Y MIEL 80 UNDS,1,TECNOQUIMICAS S.A.,1,0,0,0,0,0,2025-02-04 11:17:49.377,1.0,0.0,0,10588.0,15800
100001785,PENTOXIFILINA 400 MG 30 TABLETAS GF,1,GENFAR S.A.,3,0,1,0,0,0,2022-08-29 00:00:00.000,1.0,0.0,3,36641.0,59500
100024735,MIRTAZAPINA 30 MG 30 TBS HUMAX,1,HUMAX PHARMACEUTICAL,1,0,0,0,0,0,2022-09-17 00:00:00.000,1.0,0.0,0,15647.0,20400
737186238780,COLAGENO ARMONIZA POLVO X 700 GR,0,,1,0,0,1,0,0,2024-11-26 14:37:28.627,1.0,0.0,0,28710.0,72300
123456,GOTAS ELECTRICAS 5 ML,0,NATUCOL,1,0,0,1,0,0,2024-12-20 17:36:27.447,1.0,0.0,0,2587.5,7200
7707263004518,KENCYCAP 100 MG X 10 ,0,COMIS-GCNG,1,0,0,1,0,0,2024-12-04 10:07:06.987,1.0,0.0,0,7800.0,19800
200005956,LIMAS ZAFHIRS PROFESION 144 UND,0,DISPROVEN S.A.S,144,0,1,0,0,37,2023-01-11 00:00:00.000,0.04,0.0,6,37268.0,71200
7707263003016,MEDIZOL CREMA 2% 20 GR,0,COMIS-GCNG,1,0,0,2,0,0,2025-03-25 14:24:31.940,3.0,0.0,0,14500.0,36800
7709506348427,LINCOFAR 600MG 2ML 10 AMP,0,COMIS-GCNG,10,0,1,7,0,70,2025-01-22 10:40:21.993,6.6,0.0,66,17900.0,120500
100024019,CLINDAMIZOL 400 MG 7 OVULOS PC,1,EUROFARMA COLOMBIA S.A.S,1,0,0,0,0,0,2023-04-26 00:00:00.000,1.0,0.0,0,68084.5,72500
7703286114852,CASTAÑO DE INDIAS GOTAS X 60 ML,0,LABORATORIOS MEDICK S.A.S,1,0,0,1,0,0,2023-05-15 12:28:38.830,1.0,0.0,0,9914.0,19200
100001858,SUERO GERCO RHIFISOL 12X14,0,LAB. GERCO S.A.,14,0,1,0,0,4,2023-06-26 00:00:00.000,0.36,0.0,5,55059.0,72400
A00177,DERMASKIN CREMA 40 GR,0,COMIS-GCNG,1,0,0,6,0,0,2025-03-25 14:24:31.940,1.0,0.0,0,11200.0,28000
100004141,CONCOR 2.5 MG 30 TBS (P)10520(SC),1,MERCK S.A.,1,0,0,0,0,0,2023-08-24 00:00:00.000,1.0,0.0,0,9676.0,10900
200043817,DTE.LADY GEL S.S.FLOR.FRESH 18SBS 8G P.E,1,COLGATE PALMOLIVE COMPANI,18,0,1,0,0,0,2023-08-25 00:00:00.000,0.06,0.0,1,14215.0,21200
200040468,DTE.LADY SP.TALC CRE.DUO 9GR 18 SBS .S.O,0,COLGATE PALMOLIVE COMPANI,18,0,1,0,0,4,2023-08-25 00:00:00.000,0.22,0.0,4,14215.0,24800
