Codigo,Nombre,Sugerido,Laboratorio,contenido Caja,contenido Blister,contenido Unidad,Inventario Caja,Inventario Blister,Inventario Unidad,UltimaCompra,Cantidad Vendida Caja,Cantidad Vendida Blister,Cantidad Vendida Unidad,Costo Unitario,Precio Venta Contado
100001313,INFLACOR RETARD 6+6 MG 2 ML AMPOLLA,1,LABORATORIOS CHALVER DE C,1,0,0,0,0,0,2024-09-24 00:00:00.000,1.0,0.0,0,48564.0,57500
100001360,DESONIDA 0.05% CREMA 15 GR,0,LAB.SIEGFRIED S.A,1,0,0,1,0,0,2025-04-01 00:00:00.000,1.0,0.0,0,16609.0,20100
100001362,DESONIDA 0.1% CREMA 15 GR,0,LAB.SIEGFRIED S.A,1,0,0,2,0,0,2025-03-11 00:00:00.000,2.0,0.0,0,16587.0,18900
100001410,ACIDO FOLICO 5 MG 20 TABLETAS EC,0,LABORATORIOS ECAR S.A.,1,0,0,1,0,0,2025-03-29 00:00:00.000,2.0,0.0,0,19951.0,20400
100001421,COMPLEJO B 250 TABLETAS EC,0,LABORATORIOS ECAR S.A.,25,0,1,0,0,15,2025-01-09 00:00:00.000,0.64,0.0,16,28526.0,37700
100001422,COMPLEJO B 10 ML AMPOLLA EC,0,LABORATORIOS ECAR S.A.,1,0,0,2,0,0,2025-03-20 00:00:00.000,4.0,0.0,0,10374.5,10800
100001648,ACIDO FUSIDICO CREMA 15 GR GF,0,GENFAR S.A.,1,0,0,2,0,0,2025-03-11 00:00:00.000,1.0,0.0,0,8815.0,17900
100001658,AMOXICILINA 500 MG 50 CAPSULAS GF,0,GENFAR S.A.,5,0,1,2,0,14,2025-02-28 00:00:00.000,2.8,0.0,14,25821.0,34100
100001691,CETIRIZINA 10 MG 10 TABLETAS GF,0,GENFAR S.A.,1,0,0,4,0,0,2024-12-29 00:00:00.000,1.0,0.0,0,5712.0,7600
100001707,DILTIAZEM 60 MG 20 TABLETAS GF,0,GENFAR S.A.,1,0,0,1,0,0,2025-01-14 00:00:00.000,1.0,0.0,0,7400.0,12400
100001713,ERITROMICINA 500 MG 50 TABLETAS GF,0,GENFAR S.A.,50,5,10,1,5,50,2025-01-17 00:00:00.000,1.0,5.0,50,61206.0,66400
100001720,FLUNARIZINA 10 MG 30 TABLETAS GF,0,GENFAR S.A.,1,0,0,1,0,0,2025-02-26 00:00:00.000,3.0,0.0,0,9512.0,12400
100001739,IBUPROFENO 800 MG 50 TABLETAS GF,0,GENFAR S.A.,5,0,1,0,0,3,2025-03-27 00:00:00.000,5.0,0.0,25,15483.0,20500
100001760,LORATADINA JARABE 100 ML GF,0,GENFAR S.A.,1,0,0,2,0,0,2025-01-15 00:00:00.000,4.0,0.0,0,4658.5,12200
100001761,LOSARTAN 50 MG 30 TABLETAS GF,0,GENFAR S.A.,1,0,0,2,0,0,2025-03-31 00:00:00.000,4.0,0.0,0,9028.0,25400
100001779,PAMOATO PIRANTEL SUSPENSION 15 ML GF,0,GENFAR S.A.,1,0,0,2,0,0,2025-01-28 00:00:00.000,2.0,0.0,0,2872.0,5100
100001810,TINIDAZOL 1 GR 4 TABLETAS GF,1,GENFAR S.A.,4,0,1,0,0,0,2025-03-11 00:00:00.000,1.0,0.0,4,2806.0,6000
100001818,TRAMADOL 50 MG 10 CAPSULAS GF,0,GENFAR S.A.,1,0,0,2,0,0,2025-01-25 00:00:00.000,1.0,0.0,0,5370.5,15300
100001821,TRIMETOPRIM SULFA F 160-800 100 TBS GF,0,GENFAR S.A.,10,0,1,0,0,8,2025-01-25 00:00:00.000,0.8,0.0,8,32311.0,60400
100001851,CREMA FORZ 24 SBS,0,LAB. GERCO S.A.,24,0,1,0,0,21,2025-02-25 00:00:00.000,0.13,0.0,3,48650.0,97200
100005434,MESIGYNA INSTAY. 1ML AMP.(P)9016(SC)(SF),0,BAYER S.A.,1,0,0,1,0,0,2025-04-05 00:00:00.000,15.0,0.0,0,8113.0,11300
100005437,MICROGYNON SUAVE 21 GRAGEAS(P)6104(SC),0,ADIUM S.A.S.,1,0,0,2,0,0,2025-04-05 00:00:00.000,5.0,0.0,0,6090.0,7100
100005464,YASMIN 21 COMPR.(P)26910(SC)(SF)(PDB),0,BAYER S.A.,1,0,0,2,0,0,2025-03-27 00:00:00.000,4.0,0.0,0,21527.0,28800
100005472,AFRIN NASAL NINOS 15 ML,1,BAYER S.A.,1,0,0,0,0,0,2025-01-25 00:00:00.000,1.0,0.0,0,12741.5,19100
100005665,SMECTA 3 GR 10 SBS,0,LABORATORIO FRANCO COLOMB,10,0,1,2,0,20,2025-04-03 00:00:00.000,4.8,0.0,48,66821.0,82400
100005702,NULYTELY CEREZA 4 SBS (3%+)(PAE),0,ADIUM S.A.S.,4,0,1,1,0,6,2025-04-05 00:00:00.000,1.0,0.0,4,71640.0,90400
100005731,ALBENDAZOL SUSPENSION 20 ML MK,0,TECNOQUIMICAS S.A.,1,0,0,1,0,0,2024-10-16 00:00:00.000,1.0,0.0,0,6183.0,8800
100005735,AMBROXOL 30 MG JARABE 120 ML MK,0,TECNOQUIMICAS S.A.,1,0,0,1,0,0,2025-03-20 00:00:00.000,1.0,0.0,0,12945.0,15200
100005743,AMOXICILINA 250 MG SUSPENSION 100 ML MK,0,TECNOQUIMICAS S.A.,1,0,0,2,0,0,2025-04-01 00:00:00.000,1.0,0.0,0,12935.0,15500
100005757,AZITROMICINA 500 MG 3 TABLETAS MK,0,TECNOQUIMICAS S.A.,1,0,0,1,0,0,2025-04-01 00:00:00.000,2.0,0.0,0,13050.0,15700
100005764,BENZIRIN ROSA 10 SBS (3%+),1,TECNOQUIMICAS S.A.,10,0,1,0,0,0,2022-11-28 00:00:00.000,0.3,0.0,3,105134.0,125800
100005766,BENZIRIN ROSA DUCHA VAGINAL CANULA 140ML,1,TECNOQUIMICAS S.A.,1,0,0,0,0,0,2025-01-09 00:00:00.000,1.0,0.0,0,40810.0,42400
100005767,BENZIRIN VERDE SPRAY 120 ML,0,TECNOQUIMICAS S.A.,1,0,0,2,0,0,2025-01-31 00:00:00.000,2.0,0.0,0,58781.0,59900
100005800,CLINDAMICINA 300 MG 24 CAPSULAS MK,0,TECNOQUIMICAS S.A.,24,6,4,1,8,32,2024-08-12 00:00:00.000,0.17,1.0,4,59569.0,79400
100005820,CREMA BLANKISIMA 60 GR,0,TECNOQUIMICAS S.A.,1,0,0,2,0,0,2025-03-27 00:00:00.000,1.0,0.0,0,30468.0,32600
100005832,DICLOFENACO RETARD 100 MG 20 CAPSULAS MK,0,TECNOQUIMICAS S.A.,4,0,1,0,0,3,2025-03-13 14:47:12.733,1.0,0.0,4,14570.0,19200
100005838,ENALAPRIL 5 MG 50 TABLETAS MK,0,TECNOQUIMICAS S.A.,5,0,1,7,0,35,2024-11-14 00:00:00.000,4.0,0.0,20,11957.3,16400
100005877,IBUPROFENO 800 MG 50 TABLETAS MK,0,TECNOQUIMICAS S.A.,5,0,1,1,0,7,2025-01-04 00:00:00.000,0.2,0.0,1,17799.0,20400
100005894,LOPERAMIDA 2 MG 6 TABLETAS MK,0,TECNOQUIMICAS S.A.,6,0,1,3,0,18,2025-04-03 00:00:00.000,4.0,0.0,24,8606.5,11500
100005901,LECHE DE MAGNESIA 120 ML MK,0,TECNOQUIMICAS S.A.,1,0,0,1,0,0,2025-03-27 00:00:00.000,3.0,0.0,0,7642.0,8800
100005921,NORAVER CEREZA 96 PASTILLAS(A),0,TECNOQUIMICAS S.A.,96,16,6,1,19,114,2025-03-14 00:00:00.000,0.19,3.0,18,169237.0,182500
100011053,CINEPRIDE 500 MG 10 TBS ICOM,0,ICOM,10,0,1,2,0,20,2025-02-22 00:00:00.000,2.0,0.0,20,6383.0,41100
100011187,PRESIDERM 2% UNGUENTO 15 GR(3%+),0,MEGALABS COLOMBIA SAS,1,0,0,1,0,0,2024-12-27 00:00:00.000,1.0,0.0,0,72744.5,77600
100011419,BIFLACE 50 MG 2 TBS ICOM,0,ICOM,2,0,1,3,0,6,2025-04-02 00:00:00.000,5.0,0.0,10,4318.0,22800
100011424,CATALAC 500 MG 100 TBS ICOM,0,ICOM,10,0,1,3,0,35,2025-04-02 00:00:00.000,9.5,0.0,95,12700.0,48900
100011467,NIDAZ 1 GR 2 TBS ICOM,0,ICOM,2,0,1,2,0,4,2025-02-22 00:00:00.000,2.0,0.0,4,8831.0,35600
100011580,ENTEROGERMINA 5 ML 10 AMP BEBIBLES,0,OPELLA HEALTHCARE COLOMBI,10,0,1,7,0,75,2025-02-10 00:00:00.000,10.1,0.0,101,63229.25,81500
100011666,BUSCAPINA FEM 6 TABLETAS,0,OPELLA HEALTHCARE COLOMBI,1,0,0,1,0,0,2025-04-01 00:00:00.000,6.0,0.0,0,11430.0,12500
100011684,WASSERTROL GOTAS OFTAL.5 ML,0,TECNOQUIMICAS S.A.,1,0,0,4,0,0,2024-12-21 00:00:00.000,1.0,0.0,0,16799.33,17300
100011702,OVESTIN 0.5 MG 15 OVULOS (3%+),1,ASPEN COLOMBIANA SAS,1,0,0,0,0,0,2025-01-14 00:00:00.000,1.0,0.0,0,45038.0,53400
100011775,SILDENAFIL MASTICABLE 2 TABLETAS AG,0,LABORATORIO FRANCO COLOMB,2,0,1,2,0,4,2025-04-05 00:00:00.000,7.0,0.0,14,4532.0,6500
100011779,METOCLOPRAMIDA 10 MG 30 TABLETAS AG,1,LABORATORIO FRANCO COLOMB,3,0,1,0,0,0,2024-01-10 00:00:00.000,1.0,0.0,3,12406.5,14800
100012102,MICARDIS 80 MG 28 TBS(P)29210(SC)(SF),0,BOEHRINGER INGELHEIM,1,0,0,2,0,0,2025-02-27 00:00:00.000,3.0,0.0,0,28379.0,29400
100012133,ESPIROLAN 25 MG 20 TABLETAS,0,LAB. INTERNACIONAL DE COL,20,2,10,1,2,20,2025-01-28 00:00:00.000,1.0,2.0,20,12390.5,15800
100012155,DEXAMETASONA 8 MG 2 ML 10 AMPOLLAS GF,0,GENFAR S.A.,10,0,1,1,0,11,2025-03-13 00:00:00.000,0.6,0.0,6,21202.0,48400
100012171,VALSARTAN 160 MG 14 TBS GF,0,GENFAR S.A.,1,0,0,2,0,0,2025-04-01 00:00:00.000,2.0,0.0,0,14937.0,24400
100012220,PRUEBA DE EMBARAZO CASSETTE ICOM,0,ICOM,1,0,0,4,0,0,2025-04-02 00:00:00.000,22.0,0.0,0,2038.5,9800
100012221,PRUEBA DE EMBARAZO TIRA ICOM,0,ICOM,1,0,0,1,0,0,2025-03-15 00:00:00.000,1.0,0.0,0,1510.0,7700
100012222,PRUEBA DE EMBARAZO MIDSTREAM ICOM,0,ICOM,1,0,0,5,0,0,2025-04-05 00:00:00.000,14.0,0.0,0,5213.5,18700
100012537,BETADUO 1 ML AMPOLLA JERINGA PRELLENADA,0,PROCAPS S.A.,1,0,0,1,0,0,2025-02-19 00:00:00.000,1.0,0.0,0,49234.5,52100
100012732,ACETAMINOFEN 500 MG 100 TABLETAS AG,0,LABORATORIO FRANCO COLOMB,10,0,1,0,0,7,2024-11-07 15:24:54.217,0.1,0.0,1,5500.0,18300
100012970,APOSITO OCULAR GOLY INFANTIL 20 UND,0,MARYDDAN MEDICA LTDA,20,0,1,1,0,35,2024-12-04 00:00:00.000,0.25,0.0,5,9816.5,16900
100017350,UCEPRAZOL 30 MG 7 CAP ICOM,0,ICOM,7,0,1,1,0,7,2024-12-21 00:00:00.000,1.0,0.0,7,5863.0,23900
100017442,VAXIDUO 7 OVULOS (A)(3%+)(PAE),1,PROCAPS S.A.,1,0,0,0,0,0,2024-10-02 00:00:00.000,1.0,0.0,0,134785.0,150600
