Codigo,Nombre,Sugerido,Laboratorio,contenido Caja,contenido Blister,contenido Unidad,Inventario Caja,Inventario Blister,Inventario Unidad,UltimaCompra,Cantidad Vendida Caja,Cantidad Vendida Blister,Cantidad Vendida Unidad,Costo Unitario,Precio Venta Contado
100000098,NEOSALDINA GOTAS 30 ML,0,EUROFARMA COLOMBIA S.A.S,1,0,0,1,0,0,2025-02-25 00:00:00.000,2.0,0.0,0,59618.0,61200
100000113,PARACODINA JARABE 120 ML,0,LAB. LEGRAND S.A.,1,0,0,2,0,0,2025-01-31 00:00:00.000,1.0,0.0,0,21762.0,26200
100000169,VALCOTE 250 MG 30 TABLETAS(P)36600(3%+),0,LABORATORIO FRANCO COLOMB,1,0,0,2,0,0,2025-03-31 00:00:00.000,3.0,0.0,0,27408.5,36100
100000317,ALLEGRA 120 MG 10 COMPRIMIDOS (3%+),0,OPELLA HEALTHCARE COLOMBI,1,0,0,2,0,0,2025-04-01 00:00:00.000,2.0,0.0,0,50448.0,69100
100000392,PROFENID 100 MG 6 AMPOLLAS,0,SANOFI AVENTIS DE COLOMBI,6,0,1,1,0,6,2025-03-13 00:00:00.000,1.5,0.0,9,104458.0,105600
100000451,ACID MANTLE N LOCION 120 ML,1,BAYER S.A.,1,0,0,0,0,0,2025-03-08 00:00:00.000,1.0,0.0,0,21773.0,27700
100000465,ALKA SELTZER 60 TABLETAS,0,BAYER S.A.,60,30,2,1,34,68,2025-01-14 00:00:00.000,0.23,7.0,14,56303.0,64000
100000477,ASPIRINA EFERVESCENTE 500 MG 50 TABLETAS,0,BAYER S.A.,25,0,1,0,0,18,2025-02-08 00:00:00.000,0.12,0.0,3,55117.0,59800
100000482,BAYCUTEN N CREMA 20 GR,0,BAYER S.A.,1,0,0,2,0,0,2025-04-03 00:00:00.000,2.0,0.0,0,22102.0,31600
100000580,ENJUAGUE CLARAX 180 ML,0,BIOCHEM FARMACEUTICA DE C,1,0,0,2,0,0,2025-04-05 00:00:00.000,2.0,0.0,0,28977.5,34600
100000885,LIOTON 1000 GEL 30 GR(3%+),0,A MENARINI LATIN AMERICA,1,0,0,1,0,0,2025-03-06 00:00:00.000,1.0,0.0,0,38693.0,79400
100000924,BUSCAPINA NF COMPOSITUM GOTAS 30 ML,1,OPELLA HEALTHCARE COLOMBI,1,0,0,0,0,0,2024-10-07 00:00:00.000,1.0,0.0,0,38082.0,41600
100000979,NIFLAMIN PL FORTE 15 MG 5 CAPSULAS,0,BOEHRINGER INGELHEIM,5,0,1,2,0,10,2025-02-26 00:00:00.000,1.0,0.0,5,39440.0,42300
100001146,OTICAINA GOTAS 10 ML,0,LABORATORIOS BUSSIE S.A.,1,0,0,2,0,0,2025-03-19 00:00:00.000,2.0,0.0,0,15662.0,20500
100001185,ADOREM PLUS ACETAMINOFEN+CAFEINA 100TBS,0,LAB.SIEGFRIED S.A,100,10,10,0,9,90,2025-03-11 00:00:00.000,0.6,6.0,60,52653.0,89400
100001313,INFLACOR RETARD 6+6 MG 2 ML AMPOLLA,1,LABORATORIOS CHALVER DE C,1,0,0,0,0,0,2024-08-22 00:00:00.000,1.0,0.0,0,48564.0,58000
100001337,TRIGENTAX CREMA 20 GR,0,LABORATORIOS CHALVER DE C,1,0,0,1,0,0,2025-02-18 00:00:00.000,2.0,0.0,0,20914.0,29300
100001338,TRIGENTAX CREMA 40 GR,0,LABORATORIOS CHALVER DE C,1,0,0,2,0,0,2025-04-02 00:00:00.000,1.0,0.0,0,32021.0,46600
100001362,DESONIDA 0.1% CREMA 15 GR,0,LAB.SIEGFRIED S.A,1,0,0,1,0,0,2025-03-18 00:00:00.000,1.0,0.0,0,16587.0,18900
100001421,COMPLEJO B 250 TABLETAS EC,0,LABORATORIOS ECAR S.A.,25,0,1,1,0,25,2025-03-05 00:00:00.000,0.56,0.0,14,29926.0,37700
100001446,VITAMINA B12 1 ML 25 AMPOLLAS EC,0,LABORATORIOS ECAR S.A.,25,0,1,0,0,20,2025-03-27 00:00:00.000,1.04,0.0,26,73619.0,88200
100001488,FLOBACT D GOTAS 5 ML,0,ESPECIALIDADES OFTALMOLOG,1,0,0,2,0,0,2025-03-21 00:00:00.000,1.0,0.0,0,88973.0,96700
100001524,FITOSTIMOLINE CREMA 32 GR (3%+)(PAE),0,EUROETIKA LTDA,1,0,0,2,0,0,2025-02-25 00:00:00.000,3.0,0.0,0,83757.5,91900
100001526,FITOSTIMOLINE OVULOS 6 UND (3%+)(PAE),0,EUROETIKA LTDA,1,0,0,1,0,0,2025-03-15 00:00:00.000,1.0,0.0,0,90683.0,96800
