Codigo,Nombre,Sugerido,Laboratorio,contenido Caja,contenido Blister,contenido Unidad,Inventario Caja,Inventario Blister,Inventario Unidad,UltimaCompra,Cantidad Vendida Caja,Cantidad Vendida Blister,Cantidad Vendida Unidad,Costo Unitario,Precio Venta Contado
100000317,ALLEGRA 120 MG 10 COMPRIMIDOS (3%+),0,OPELLA HEALTHCARE COLOMBI,1,0,0,2,0,0,2025-04-01 00:00:00.000,1.0,0.0,0,50448.0,69100
100000376,NOVALGINA 5 ML 5 AMPOLLAS,0,OPELLA HEALTHCARE COLOMBI,5,0,1,0,0,3,2024-12-24 00:00:00.000,0.4,0.0,2,51739.0,56100
100000387,PLASIL 5 AMPOLLAS,0,LABORATORIOS BUSSIE S.A.,5,0,1,0,0,3,2025-01-16 00:00:00.000,0.4,0.0,2,39808.0,42300
100000392,PROFENID 100 MG 6 AMPOLLAS,0,SANOFI AVENTIS DE COLOMBI,6,0,1,1,0,6,2025-03-13 00:00:00.000,1.0,0.0,6,104458.0,105600
100000451,ACID MANTLE N LOCION 120 ML,1,BAYER S.A.,1,0,0,0,0,0,2025-03-08 00:00:00.000,1.0,0.0,0,21773.0,27700
100000465,ALKA SELTZER 60 TABLETAS,0,BAYER S.A.,60,30,2,1,34,68,2025-01-14 00:00:00.000,0.33,10.0,20,56303.0,64000
100000476,ASPIRINA EFERVESCENTE 500 MG 12 TABLETAS,0,BAYER S.A.,12,6,2,0,3,7,2024-07-06 00:00:00.000,1.0,6.0,12,13197.2,15400
100000477,ASPIRINA EFERVESCENTE 500 MG 50 TABLETAS,0,BAYER S.A.,25,0,1,0,0,18,2025-02-08 00:00:00.000,0.16,0.0,4,55117.0,59800
100000482,BAYCUTEN N CREMA 20 GR,0,BAYER S.A.,1,0,0,2,0,0,2025-04-03 00:00:00.000,4.0,0.0,0,22102.0,31600
100000510,CARDIOASPIRINA 100 MG 30 TABLETAS(PDB),1,BAYER S.A.,3,0,1,0,0,0,2024-08-22 00:00:00.000,1.0,0.0,3,17002.0,56400
100000580,ENJUAGUE CLARAX 180 ML,0,BIOCHEM FARMACEUTICA DE C,1,0,0,2,0,0,2025-04-05 00:00:00.000,1.0,0.0,0,28977.5,34600
100000837,VIREX 200 MG 35 TABLETAS (3%+),1,EUROFARMA COLOMBIA S.A.S,1,0,0,0,0,0,2022-11-09 00:00:00.000,1.0,0.0,0,60443.0,83000
100000841,VIREX LIPSTICK LABIAL 10 GR,0,EUROFARMA COLOMBIA S.A.S,1,0,0,2,0,0,2025-01-11 00:00:00.000,1.0,0.0,0,31896.0,33900
100000944,ISODINE 24 OVULOS,0,LABORATORIOS BUSSIE S.A.,24,0,1,0,0,6,2024-10-19 00:00:00.000,0.5,0.0,12,62302.0,68300
100001057,KENACORT I.A.10 MG 5 ML AMPOLLA,0,DEPOSITO DE DROGAS MONACO,1,0,0,2,0,0,2025-04-01 00:00:00.000,4.0,0.0,0,36251.5,39100
100001128,FLUZINA 5 MG 20 TABLETAS,1,LABORATORIOS BUSSIE S.A.,1,0,0,0,0,0,2022-02-18 00:00:00.000,1.0,0.0,0,34444.0,46500
100001146,OTICAINA GOTAS 10 ML,0,LABORATORIOS BUSSIE S.A.,1,0,0,2,0,0,2025-03-19 00:00:00.000,1.0,0.0,0,15662.0,20500
100001185,ADOREM PLUS ACETAMINOFEN+CAFEINA 100TBS,0,LAB.SIEGFRIED S.A,100,10,10,0,9,90,2025-03-11 00:00:00.000,0.1,1.0,10,52653.0,89400
100001337,TRIGENTAX CREMA 20 GR,0,LABORATORIOS CHALVER DE C,1,0,0,1,0,0,2025-02-18 00:00:00.000,1.0,0.0,0,20914.0,29300
100001338,TRIGENTAX CREMA 40 GR,0,LABORATORIOS CHALVER DE C,1,0,0,2,0,0,2025-04-02 00:00:00.000,2.0,0.0,0,32021.0,46600
100001360,DESONIDA 0.05% CREMA 15 GR,0,LAB.SIEGFRIED S.A,1,0,0,1,0,0,2025-03-29 00:00:00.000,2.0,0.0,0,16609.0,17900
100001362,DESONIDA 0.1% CREMA 15 GR,0,LAB.SIEGFRIED S.A,1,0,0,1,0,0,2025-03-18 00:00:00.000,1.0,0.0,0,16587.0,18900
100001368,QUANOX IVERMECTINA 0.6% GOTAS 5 ML,1,LAB.SIEGFRIED S.A,1,0,0,0,0,0,2024-03-02 00:00:00.000,1.0,0.0,0,29365.8,31900
100001421,COMPLEJO B 250 TABLETAS EC,0,LABORATORIOS ECAR S.A.,25,0,1,1,0,25,2025-03-05 00:00:00.000,0.44,0.0,11,29926.0,37700
100001446,VITAMINA B12 1 ML 25 AMPOLLAS EC,0,LABORATORIOS ECAR S.A.,25,0,1,0,0,20,2025-03-27 00:00:00.000,1.12,0.0,28,73619.0,88200
100001488,FLOBACT D GOTAS 5 ML,0,ESPECIALIDADES OFTALMOLOG,1,0,0,2,0,0,2025-03-21 00:00:00.000,2.0,0.0,0,88973.0,96700
100001491,KENALER GOTAS 5 ML (3%+),1,ESPECIALIDADES OFTALMOLOG,1,0,0,0,0,0,2023-09-09 00:00:00.000,1.0,0.0,0,78936.0,90900
100001493,OPHTHABRACIN GOTAS 5 ML,1,ESPECIALIDADES OFTALMOLOG,1,0,0,0,0,0,2023-07-26 00:00:00.000,1.0,0.0,0,40146.0,52500
100001526,FITOSTIMOLINE OVULOS 6 UND (3%+)(PAE),0,EUROETIKA LTDA,1,0,0,1,0,0,2025-03-15 00:00:00.000,1.0,0.0,0,90683.0,96800
100001644,ACICLOVIR 800 MG 10 TABLETAS GF,1,GENFAR S.A.,1,0,0,0,0,0,2024-01-31 00:00:00.000,1.0,0.0,0,16249.75,20900
100001654,AMLODIPINO 10 MG 10 TABLETAS GF,0,GENFAR S.A.,1,0,0,1,0,0,2025-03-20 00:00:00.000,2.0,0.0,0,9651.0,11100
100001655,AMLODIPINO 5 MG 10 TABLETAS GF,0,GENFAR S.A.,1,0,0,1,0,0,2024-12-06 00:00:00.000,1.0,0.0,0,5657.0,8100
100001673,BETAMETASONA 0.1% CREMA 40 GR GF,0,GENFAR S.A.,1,0,0,1,0,0,2025-01-25 00:00:00.000,1.0,0.0,0,14083.0,25400
100001674,BETAMETASONA 0.05% CREMA 40 GR GF,0,GENFAR S.A.,1,0,0,1,0,0,2025-03-22 00:00:00.000,1.0,0.0,0,16658.0,21100
100001691,CETIRIZINA 10 MG 10 TABLETAS GF,0,GENFAR S.A.,1,0,0,2,0,0,2025-03-11 00:00:00.000,2.0,0.0,0,4735.0,7600
100001761,LOSARTAN 50 MG 30 TABLETAS GF,0,GENFAR S.A.,1,0,0,2,0,0,2024-12-29 00:00:00.000,3.0,0.0,0,9028.0,25400
100001778,OMEPRAZOL 20 MG 10 CAPSULAS GF,0,GENFAR S.A.,1,0,0,2,0,0,2025-03-21 00:00:00.000,3.0,0.0,0,3365.0,4300
100001810,TINIDAZOL 1 GR 4 TABLETAS GF,0,GENFAR S.A.,4,0,1,2,0,8,2025-01-14 00:00:00.000,1.0,0.0,4,3508.5,6000
100001815,TRAMADOL 100 MG GOTAS 10 ML GF,1,GENFAR S.A.,1,0,0,0,0,0,2025-03-31 00:00:00.000,6.0,0.0,0,10194.0,16300
100001851,CREMA FORZ 24 SBS,0,LAB. GERCO S.A.,24,0,1,0,0,21,2025-02-19 00:00:00.000,0.13,0.0,3,48650.0,97200
100001893,BETNOVATE LOCION CAPILAR 60 ML(3%+)(PAE),0,GLAXO SMITHKLINE COLOMBIA,1,0,0,1,0,0,2024-04-25 00:00:00.000,1.0,0.0,0,93464.0,104400
100001912,DOLEX 500 MG 200 TABLETAS (A),0,HALEON COLOMBIA S.A.S.,20,0,1,1,0,24,2025-03-29 00:00:00.000,2.85,0.0,57,148186.0,166400
100001913,DOLEX 500 MG 24 TABLETAS RAPIDA ACCION,0,HALEON COLOMBIA S.A.S.,1,0,0,2,0,0,2025-03-18 00:00:00.000,2.0,0.0,0,25780.0,27500
100001916,DOLEX GRIPA 100 TABLETAS,0,HALEON COLOMBIA S.A.S.,25,0,1,2,0,59,2025-03-31 00:00:00.000,1.16,0.0,29,117892.0,129300
100001917,DOLEX GRIPA 12 TABLETAS,0,HALEON COLOMBIA S.A.S.,1,0,0,4,0,0,2025-03-31 00:00:00.000,11.0,0.0,0,15660.0,16800
100001919,DOLEX JARABE NINOS 90 ML,0,HALEON COLOMBIA S.A.S.,1,0,0,3,0,0,2025-03-29 00:00:00.000,3.0,0.0,0,15856.0,17500
100002010,VENTILAN OSP AEROSOL 200 DOSIS,0,GLAXO SMITHKLINE COLOMBIA,1,0,0,2,0,0,2025-03-27 00:00:00.000,2.0,0.0,0,23361.0,25400
100002073,LEVOPRONT JARABE 120 ML,0,LAB. BAGO DE COLOMBIA LTD,1,0,0,2,0,0,2025-03-11 00:00:00.000,1.0,0.0,0,49835.0,65100
100002109,BEDOYECTA 3 AMPOLLAS (A)(3%+),0,HUMAX PHARMACEUTICAL,3,0,1,5,0,17,2025-04-01 15:35:23.440,10.67,0.0,32,36500.0,63500
100002163,STAMYL 20 TABLETAS,0,FARMA DE COLOMBIA S.A.,20,2,10,2,4,40,2025-03-21 00:00:00.000,2.0,4.0,40,53714.5,67400
100002196,FACETIX 21 GRAGEAS (P)9907(SC)(SF),0,LABORATORIO FRANCO COLOMB,1,0,0,11,0,0,2025-01-09 00:00:00.000,2.0,0.0,0,9151.2,10300
100002239,EYE ZUL SOLUCION OFTALMICA FRASCO X 7 ML,0,PROCAPS S.A.,1,0,0,3,0,0,2025-04-05 00:00:00.000,2.0,0.0,0,12484.0,13300
100002309,AGUA OXIGENADA JGB 120 ML,0,JGB S.A.,1,0,0,1,0,0,2025-03-19 00:00:00.000,1.0,0.0,0,4576.0,5100
100002439,AMOXICILINA 500 MG 50 CAPSULAS LS,0,LABORATORIOS LA SANTE S.A,5,0,1,1,0,5,2025-03-19 00:00:00.000,0.2,0.0,1,15066.0,30600
100002454,AZITROMICINA 500 MG 3 TABLETAS LS,0,LABORATORIOS LA SANTE S.A,1,0,0,5,0,0,2025-02-25 00:00:00.000,1.0,0.0,0,12688.0,14600
100002608,SILDENAFIL 50 MG 2 TABLETAS LS,0,LABORATORIOS LA SANTE S.A,1,0,0,5,0,0,2025-01-30 00:00:00.000,2.0,0.0,0,5499.0,7300
100002632,VERAPAMILO 120 MG 50 TABLETAS LS(P)15420,0,LABORATORIOS LA SANTE S.A,1,0,0,2,0,0,2025-03-14 00:00:00.000,2.0,0.0,0,11667.0,15300
100002634,VERAPAMILO 80 MG 50 TABLETAS LS(P)10280,1,LABORATORIOS LA SANTE S.A,1,0,0,0,0,0,2024-09-18 00:00:00.000,3.0,0.0,0,9333.5,12300
100002767,STAN-K 500 MGS 100 TBS(A),0,LAB. FARMACEUTICO STELAR,100,10,10,0,7,70,2025-02-04 00:00:00.000,0.2,2.0,20,185201.0,189500
100002858,NECROTON 8 CAPSULAS,0,LAB. INCOBRA S.A.,8,0,1,1,0,8,2024-10-05 00:00:00.000,1.0,0.0,8,41357.5,45000
100002870,OFTALMOTRISOL GOTAS 15 ML,0,LAB. INCOBRA S.A.,1,0,0,3,0,0,2025-03-18 00:00:00.000,5.0,0.0,0,23208.67,24100
100003063,SOREL LOCION FACIAL 120 ML,0,LABORATORIOS ECAR S.A.,1,0,0,2,0,0,2025-04-05 00:00:00.000,3.0,0.0,0,10862.0,19700
100003152,GYNOPLUS 10 OVULOS,1,FARMA DE COLOMBIA S.A.,10,0,1,0,0,0,2025-01-30 00:00:00.000,2.0,0.0,20,60998.0,69400
100003902,FLUOXETINA 20 MG 10 CAPSULAS AG,0,LABORATORIO FRANCO COLOMB,1,0,0,1,0,0,2024-11-27 00:00:00.000,1.0,0.0,0,4339.0,6000
100003932,LORATADINA 10 MG 20 TABLETAS AG,0,LABORATORIO FRANCO COLOMB,1,0,0,6,0,0,2025-04-02 00:00:00.000,2.0,0.0,0,5258.5,7600
100003938,LUMBAL 48 TABLETAS,0,LABORATORIO FRANCO COLOMB,48,8,6,0,5,30,2024-07-18 00:00:00.000,0.25,2.0,12,12003.0,90500
100003943,NAPROXENO 500 MG 10 TABLETAS AG,0,LABORATORIO FRANCO COLOMB,1,0,0,3,0,0,2025-03-19 00:00:00.000,3.0,0.0,0,9990.0,10800
100004141,CONCOR 2.5 MG 30 TBS (P)10520(SC),0,MERCK S.A.,1,0,0,2,0,0,2025-04-02 00:00:00.000,2.0,0.0,0,10499.0,11200
100004144,DIP SUSPENSION 200 ML (3%+)(PAE),0,MERCK S.A.,1,0,0,1,0,0,2025-04-01 00:00:00.000,1.0,0.0,0,87047.0,107100
100004154,EUTIROX 150 MCG 50 TBS (3%+)(PAE),0,MERCK S.A.,1,0,0,1,0,0,2025-01-03 00:00:00.000,1.0,0.0,0,97766.0,102800
100004156,EUTIROX 75 MCG 50 TBS,0,MERCK S.A.,1,0,0,1,0,0,2025-03-15 00:00:00.000,2.0,0.0,0,54199.0,62600
100004215,UNGUENTO MEREY 12 UND,0,MEREY SAS,12,0,1,1,0,12,2025-03-27 00:00:00.000,0.08,0.0,1,116990.0,128600
100004323,NEUMOLEX JARABE 120 ML,0,NOVAMED S.A.,1,0,0,1,0,0,2024-12-11 00:00:00.000,1.0,0.0,0,34089.2,41400
100004452,PROCTO GLYVENOL SUPOSITORIOS 5 UND,0,HALEON COLOMBIA S.A.S.,1,0,0,1,0,0,2025-03-29 00:00:00.000,1.0,0.0,0,58162.0,66400
100004545,CERAZETTE 28 COMPR.(P)12576(SC),0,ORGANON COLOMBIA S.A.S,1,0,0,1,0,0,2025-03-29 00:00:00.000,1.0,0.0,0,12234.0,13700
100004617,TERRAMICINA UNGUENTO OFTALMICO 10 GR,0,PFIZER S.A.S,1,0,0,2,0,0,2025-04-05 00:00:00.000,5.0,0.0,0,30699.0,35900
100004633,VIAGRA 100 MG 1 TABLETAS,0,ASPEN COLOMBIANA SAS,1,0,0,1,0,0,2025-04-01 00:00:00.000,5.0,0.0,0,33714.0,35800
100004634,VIAGRA 50 MG 2 TABLETAS,0,ASPEN COLOMBIANA SAS,2,0,1,2,0,4,2025-04-02 00:00:00.000,1.0,0.0,2,30444.0,32100
100004638,VISINE GOTAS 15 ML,0,JOHNSON  JOHNSON DE COLO,1,0,0,1,0,0,2025-03-27 00:00:00.000,1.0,0.0,0,51817.0,55800
100004708,DEPO PROVERA 150 MG 3 ML AMPOLLA,0,PFIZER S.A.S,1,0,0,2,0,0,2025-03-31 00:00:00.000,2.0,0.0,0,26926.0,27800
100004724,MEDROL 16 MG 14 TABLETAS (A)(3%+)(PAE),0,PFIZER S.A.S,14,0,1,2,0,28,2023-07-11 00:00:00.000,1.0,0.0,14,106150.0,121400
100004804,B-VIT HT 3 AMPS JERI PRELLENADA(3%+(PAE),1,PROCAPS S.A.,3,0,1,0,0,0,2024-06-11 00:00:00.000,1.0,0.0,3,95063.0,112300
100004805,B-VIT PLUS 6 AMPOLLAS,0,PROCAPS S.A.,6,0,1,0,0,3,2025-01-09 00:00:00.000,1.0,0.0,6,85752.0,91400
100004892,MUVETT 300 MG 20 TABLETAS (3%+)(A),1,PROCAPS S.A.,1,0,0,0,0,0,2023-04-04 00:00:00.000,1.0,0.0,0,151648.0,155000
100005036,APRONAX 550 MG 60 TABLETAS(A),0,BAYER S.A.,60,0,1,0,0,52,2025-03-18 00:00:00.000,0.27,0.0,16,168999.0,189400
100005042,BACTRIM F 160+800 MG 10 TABLETAS,0,LAB.SIEGFRIED S.A,10,2,5,2,4,20,2025-03-14 00:00:00.000,1.0,2.0,10,64734.0,66300
100005143,ANESTECIN CREMA 5 GR,0,ROPSOHN THERAPEUTICS,1,0,0,5,0,0,2025-01-03 00:00:00.000,3.0,0.0,0,35467.7,38600
100005170,ROXICAINA 2% SIMPLE 50 ML,0,ROPSOHN THERAPEUTICS,1,0,0,2,0,0,2025-03-31 00:00:00.000,2.0,0.0,0,27067.0,31000
100005171,ROXICAINA JALEA 2% TUBO 30 ML,0,ROPSOHN THERAPEUTICS,1,0,0,2,0,0,2025-03-27 00:00:00.000,3.0,0.0,0,24500.5,28200
100005172,ROXICAINA POMADA 10 GR,0,ROPSOHN THERAPEUTICS,1,0,0,2,0,0,2025-03-14 00:00:00.000,1.0,0.0,0,26834.0,28800
100005212,CALMIDOL COMPUESTO 48 GRAGEAS,0,OPELLA HEALTHCARE COLOMBI,48,0,1,0,0,18,2025-02-11 00:00:00.000,0.25,0.0,12,78037.0,89500
100005261,PAX CALIENTE NOCHE LIMON 24 SBS,0,EUROFARMA COLOMBIA S.A.S,24,0,1,1,0,32,2025-04-01 15:35:23.440,1.25,0.0,30,52300.0,58600
100005265,PAX DIA NARANJA 24 SBS,0,EUROFARMA COLOMBIA S.A.S,24,0,1,2,0,56,2025-04-03 00:00:00.000,1.79,0.0,43,45249.0,60600
100005302,ABRILAR EA 575 JARABE X 100 ML,0,MEGALABS COLOMBIA SAS,1,0,0,4,0,0,2025-03-06 00:00:00.000,1.0,0.0,0,40011.0,42600
100005305,AMOXIDAL DUO 875 MG 14 COMPRIMIDOS,0,MEGALABS COLOMBIA SAS,1,0,0,1,0,0,2025-04-05 00:00:00.000,2.0,0.0,0,67210.0,72400
