Codigo,Nombre,Sugerido,Laboratorio,contenido Caja,contenido Blister,contenido Unidad,Inventario Caja,Inventario Blister,Inventario Unidad,UltimaCompra,Cantidad Vendida Caja,Cantidad Vendida Blister,Cantidad Vendida Unidad,Costo Unitario,Precio Venta Contado
100000098,NEOSALDINA GOTAS 30 ML,0,EUROFARMA COLOMBIA S.A.S,1,0,0,1,0,0,2025-02-19 00:00:00.000,2.0,0.0,0,59618.0,61200
100000135,PEDIASURE POLVO CHOCOLATE 400 GR,0,ABBOTT LABORATORIES S.A,1,0,0,1,0,0,2025-03-08 00:00:00.000,1.0,0.0,0,56503.0,58500
100000317,ALLEGRA 120 MG 10 COMPRIMIDOS (3%+),1,OPELLA HEALTHCARE COLOMBI,1,0,0,0,0,0,2025-02-06 00:00:00.000,1.0,0.0,0,63552.0,69100
100000400,RIFOCINA SPRAY 20 ML,1,SANOFI AVENTIS DE COLOMBI,1,0,0,0,0,0,2025-02-04 00:00:00.000,1.0,0.0,0,53268.5,60100
100000450,ACID MANTLE CREMA 60 GR,1,BAYER S.A.,1,0,0,0,0,0,,1.0,0.0,0,29084.0,39200
100000451,ACID MANTLE N LOCION 120 ML,0,BAYER S.A.,1,0,0,2,0,0,2025-03-31 00:00:00.000,2.0,0.0,0,21773.0,27300
100000465,ALKA SELTZER 60 TABLETAS,0,BAYER S.A.,30,0,1,1,0,44,2025-01-03 00:00:00.000,0.37,0.0,11,56303.0,63500
100000477,ASPIRINA EFERVESCENTE 500 MG 50 TABLETAS,0,BAYER S.A.,25,0,1,1,0,29,2025-01-11 00:00:00.000,0.44,0.0,11,50574.0,55500
100000483,BAYCUTEN N CREMA 35 GR,0,BAYER S.A.,1,0,0,2,0,0,2025-02-25 00:00:00.000,3.0,0.0,0,44404.0,51600
100000510,CARDIOASPIRINA 100 MG 30 TABLETAS(PDB),0,BAYER S.A.,1,0,0,1,0,0,2025-02-12 00:00:00.000,1.0,0.0,0,39670.0,56400
100000580,ENJUAGUE CLARAX 180 ML,1,BIOCHEM FARMACEUTICA DE C,1,0,0,0,0,0,,1.0,0.0,0,27081.0,34600
100000843,VIREX UNGUENTO 15 GR,1,EUROFARMA COLOMBIA S.A.S,1,0,0,0,0,0,2025-04-02 00:00:00.000,1.0,0.0,0,39656.0,52100
100001057,KENACORT I.A.10 MG 5 ML AMPOLLA,0,DEPOSITO DE DROGAS MONACO,1,0,0,1,0,0,2025-03-29 00:00:00.000,3.0,0.0,0,36252.0,37900
100001185,ADOREM PLUS ACETAMINOFEN+CAFEINA 100TBS,0,LAB.SIEGFRIED S.A,100,10,10,0,3,30,2024-12-17 00:00:00.000,0.2,2.0,20,78980.0,89400
