Codigo,Nombre,Sugerido,Laboratorio,contenido Caja,contenido Blister,contenido Unidad,Inventario Caja,Inventario Blister,Inventario Unidad,UltimaCompra,Cantidad Vendida Caja,Cantidad Vendida Blister,Cantidad Vendida Unidad,Costo Unitario,Precio Venta Contado
100000097,NEOSALDINA 100 GRAGEAS (A),0,EUROFARMA COLOMBIA S.A.S,100,25,4,1,28,112,2025-01-11 00:00:00.000,0.16,4.0,16,155980.0,163000
100000098,NEOSALDINA GOTAS 30 ML,0,EUROFARMA COLOMBIA S.A.S,1,0,0,1,0,0,2025-02-19 00:00:00.000,1.0,0.0,0,59618.0,61200
100000113,PARACODINA JARABE 120 ML,0,LAB. LEGRAND S.A.,1,0,0,2,0,0,2025-03-21 00:00:00.000,1.0,0.0,0,22353.0,26200
100000134,PEDIASURE POLVO VAINILLA 400 GR,0,ABBOTT LABORATORIES S.A,1,0,0,3,0,0,,2.0,0.0,0,56503.0,58600
100000169,VALCOTE 250 MG 30 TABLETAS(P)36600(3%+),1,LABORATORIO FRANCO COLOMB,1,0,0,0,0,0,,1.0,0.0,0,34528.0,75400
100000170,VALCOTE 500 MG 30 T(3%+)(A)(P)73200(PAE),1,LABORATORIO FRANCO COLOMB,1,0,0,0,0,0,,1.0,0.0,0,69055.0,134000
100000317,ALLEGRA 120 MG 10 COMPRIMIDOS (3%+),1,OPELLA HEALTHCARE COLOMBI,1,0,0,0,0,0,2025-02-06 00:00:00.000,1.0,0.0,0,63552.0,69100
100000392,PROFENID 100 MG 6 AMPOLLAS,1,SANOFI AVENTIS DE COLOMBI,6,0,1,0,0,0,2024-12-09 00:00:00.000,1.33,0.0,8,98545.0,101100
100000451,ACID MANTLE N LOCION 120 ML,0,BAYER S.A.,1,0,0,2,0,0,2025-03-31 00:00:00.000,4.0,0.0,0,21773.0,27300
100000465,ALKA SELTZER 60 TABLETAS,0,BAYER S.A.,30,0,1,1,0,44,2025-01-03 00:00:00.000,0.17,0.0,5,56303.0,63500
100000476,ASPIRINA EFERVESCENTE 500 MG 12 TABLETAS,0,BAYER S.A.,12,6,2,1,6,12,2025-02-18 00:00:00.000,1.0,6.0,12,14384.0,15400
100000477,ASPIRINA EFERVESCENTE 500 MG 50 TABLETAS,0,BAYER S.A.,25,0,1,1,0,29,2025-01-11 00:00:00.000,0.2,0.0,5,50574.0,55500
100000843,VIREX UNGUENTO 15 GR,1,EUROFARMA COLOMBIA S.A.S,1,0,0,0,0,0,2025-04-02 00:00:00.000,1.0,0.0,0,39656.0,52100
100000916,BISOLVON NINOS 120 ML,0,OPELLA HEALTHCARE COLOMBI,1,0,0,1,0,0,2025-02-01 00:00:00.000,1.0,0.0,0,24580.5,38700
100001057,KENACORT I.A.10 MG 5 ML AMPOLLA,0,DEPOSITO DE DROGAS MONACO,1,0,0,1,0,0,2025-03-29 00:00:00.000,5.0,0.0,0,36252.0,37900
100001111,BATEN 150 MG 2 CAPSULAS (3%+)(PAE),0,LABORATORIOS BUSSIE S.A.,1,0,0,4,0,0,,2.0,0.0,0,96328.0,93300
100001119,CONDILON SOLUCION 5 ML,0,LABORATORIOS BUSSIE S.A.,1,0,0,1,0,0,2025-03-18 00:00:00.000,1.0,0.0,0,60659.0,72300
100001183,ADOREM ACETAMINOFEN 150 MG JARABE 120 ML,0,LAB.SIEGFRIED S.A,1,0,0,3,0,0,2024-11-21 14:36:31.760,2.0,0.0,0,8800.0,14800
100001185,ADOREM PLUS ACETAMINOFEN+CAFEINA 100TBS,0,LAB.SIEGFRIED S.A,100,10,10,0,3,30,2024-12-17 00:00:00.000,0.3,3.0,30,78980.0,89400
100001314,LACTULAX 12 SBS JARABE 15 ML (3%+),1,LABORATORIOS CHALVER DE C,12,0,1,0,0,0,,1.0,0.0,12,48655.0,95400
100001337,TRIGENTAX CREMA 20 GR,0,LABORATORIOS CHALVER DE C,1,0,0,1,0,0,2025-04-02 00:00:00.000,1.0,0.0,0,20914.0,29300
100001338,TRIGENTAX CREMA 40 GR,0,LABORATORIOS CHALVER DE C,1,0,0,2,0,0,2025-03-31 00:00:00.000,2.0,0.0,0,32021.0,46600
100001360,DESONIDA 0.05% CREMA 15 GR,0,LAB.SIEGFRIED S.A,1,0,0,1,0,0,2025-02-25 00:00:00.000,1.0,0.0,0,16609.0,17300
100001410,ACIDO FOLICO 5 MG 20 TABLETAS EC,0,LABORATORIOS ECAR S.A.,1,0,0,1,0,0,2025-04-02 00:00:00.000,3.0,0.0,0,19951.0,20400
100001420,COMPLEJO B 100 TABLETAS EC,1,LABORATORIOS ECAR S.A.,1,0,0,0,0,0,2024-12-09 00:00:00.000,1.0,0.0,0,13825.0,16400
100001422,COMPLEJO B 10 ML AMPOLLA EC,0,LABORATORIOS ECAR S.A.,1,0,0,1,0,0,2025-04-05 00:00:00.000,2.0,0.0,0,10374.0,10800
100001438,SULFATO FERROSO 200 MG 100 GRAGEAS EC,0,LABORATORIOS ECAR S.A.,1,0,0,1,0,0,2025-02-22 00:00:00.000,1.0,0.0,0,11492.0,14300
100001443,TIAMINA 1 GR 10 ML AMPOLLA EC,0,LABORATORIOS ECAR S.A.,1,0,0,1,0,0,2025-04-05 00:00:00.000,2.0,0.0,0,12255.0,15200
100001446,VITAMINA B12 1 ML 25 AMPOLLAS EC,0,LABORATORIOS ECAR S.A.,25,0,1,1,0,35,2025-01-29 00:00:00.000,0.8,0.0,20,70119.0,88200
100001524,FITOSTIMOLINE CREMA 32 GR (3%+)(PAE),0,EUROETIKA LTDA,1,0,0,1,0,0,2025-04-02 00:00:00.000,2.0,0.0,0,83758.0,91900
100001526,FITOSTIMOLINE OVULOS 6 UND (3%+)(PAE),1,EUROETIKA LTDA,1,0,0,0,0,0,,1.0,0.0,0,90683.0,96800
100001643,ACICLOVIR 200 MG 25 TABLETAS GF,0,GENFAR S.A.,25,5,5,2,10,50,,1.0,5.0,25,11550.0,16400
100001644,ACICLOVIR 800 MG 10 TABLETAS GF,0,GENFAR S.A.,10,0,1,1,0,10,2025-02-26 00:00:00.000,1.0,0.0,10,16250.0,20900
100001648,ACIDO FUSIDICO CREMA 15 GR GF,1,GENFAR S.A.,1,0,0,0,0,0,,1.0,0.0,0,10804.0,17900
100001654,AMLODIPINO 10 MG 10 TABLETAS GF,1,GENFAR S.A.,1,0,0,0,0,0,2025-03-15 00:00:00.000,3.0,0.0,0,7721.0,11100
100001658,AMOXICILINA 500 MG 50 CAPSULAS GF,0,GENFAR S.A.,50,5,10,1,6,60,2025-02-28 00:00:00.000,0.4,2.0,20,25821.0,34100
100001669,ATORVASTATINA 10 MG 10 TABLETAS GF,1,GENFAR S.A.,10,0,1,0,0,0,,1.0,0.0,10,24282.0,31000
100001690,CELECOXIB 200 MG 10 CAPSULAS GF(P)16120,0,GENFAR S.A.,10,0,1,2,0,20,2025-03-15 00:00:00.000,2.0,0.0,20,6444.0,10000
100001691,CETIRIZINA 10 MG 10 TABLETAS GF,0,GENFAR S.A.,1,0,0,2,0,0,2025-03-13 00:00:00.000,1.0,0.0,0,4735.0,7600
100001719,FLUCONAZOL 200 MG 4 CAPSULAS GF,0,GENFAR S.A.,4,0,1,3,0,12,,1.0,0.0,4,9899.0,15200
100001734,HIDROXICINA 25 MG 20 TABLETAS GF,0,GENFAR S.A.,2,0,1,1,0,2,2025-03-11 00:00:00.000,1.0,0.0,2,3490.0,7000
100001739,IBUPROFENO 800 MG 50 TABLETAS GF,1,GENFAR S.A.,50,5,10,0,0,0,,0.4,2.0,20,15180.0,25300
100001761,LOSARTAN 50 MG 30 TABLETAS GF,0,GENFAR S.A.,1,0,0,1,0,0,2025-03-27 00:00:00.000,1.0,0.0,0,9028.0,25400
100001770,NAPROXENO 250 MG 10 CAPSULAS GF,0,GENFAR S.A.,1,0,0,2,0,0,2025-03-21 00:00:00.000,2.0,0.0,0,5483.5,6400
100001771,NAPROXENO 500 MG 10 TABLETAS GF,1,GENFAR S.A.,10,0,1,0,0,0,,1.0,0.0,10,6821.0,9100
100001778,OMEPRAZOL 20 MG 10 CAPSULAS GF,0,GENFAR S.A.,1,0,0,1,0,0,2025-03-29 00:00:00.000,1.0,0.0,0,3365.0,4300
100001855,OTOGLICAR GLICERINA CARBONATADA 30 ML,0,LAB. GERCO S.A.,1,0,0,3,0,0,2025-03-31 00:00:00.000,4.0,0.0,0,4850.0,7100
