Codigo,Nombre,Sugerido,Laboratorio,contenido Caja,contenido Blister,contenido Unidad,Inventario Caja,Inventario Blister,Inventario Unidad,UltimaCompra,Cantidad Vendida Caja,Cantidad Vendida Blister,Cantidad Vendida Unidad,Costo Unitario,Precio Venta Contado
200041128,2 ARDEN FOR MEN CRE 135GR+SPR 240ML,0,PREBEL S.A,1,0,0,1,0,0,2024-08-27 00:00:00.000,2.0,0.0,0,17061.0,25400
200044270,2 CEP.COLGATE SENSITIVE ULTRA SUAVE,1,COLGATE PALMOLIVE COMPANI,1,0,0,0,0,0,2024-05-08 00:00:00.000,1.0,0.0,0,21742.33,32400
200039901,2 CEPILLO FLUOC.BLANCURA MAX PACK,1,JGB S.A.,1,0,0,0,0,0,2024-04-23 00:00:00.000,1.0,0.0,0,7956.0,11900
200038363,2 CHA.MEDICASP 100 ML SUPER OFE(SF),0,GENOMMA LAB.COLOMBIA,1,0,0,2,0,0,2024-12-28 00:00:00.000,1.0,0.0,0,40065.0,56400
200042563,2 CREMA DENTAL ORAL-B 3DW 67ML,1,PROCTER  GAMBLE COLOMBIA,1,0,0,0,0,0,2024-06-27 00:00:00.000,1.0,0.0,0,16865.0,25100
200027655,2 DTE ARDEN FOR MEN CRE.135 GR  MEG.CON,0,PREBEL S.A,1,0,0,1,0,0,2024-12-21 00:00:00.000,1.0,0.0,0,14014.0,21300
200042152,2 DTE DEOPIES ANTITR.260ML+DEOP.50ML P.E,1,RECAMIER S.A.,1,0,0,0,0,0,2024-10-16 00:00:00.000,1.0,0.0,0,26603.0,40100
200042154,2 DTE DEOPIES CLINIC.260ML+DEOP.50ML,1,RECAMIER S.A.,1,0,0,0,0,0,2024-10-16 00:00:00.000,1.0,0.0,0,26603.0,39600
200030400,2 DTE ELIZABETH ARDEN CLA.CRE.60 G.M M.C,0,PREBEL S.A,1,0,0,2,0,0,2025-02-04 00:00:00.000,3.0,0.0,0,9321.0,14200
200036863,2 DTE ELIZABETH ARDEN CLASSIC CRE.135 GR,0,PREBEL S.A,1,0,0,2,0,0,2025-01-08 00:00:00.000,2.0,0.0,0,14416.0,21900
200042169,2 DTE NIVEA SILVER ROLL ON 50 ML SUP.DCT,0,BEIERSDORF S.A.,1,0,0,1,0,0,2024-12-24 00:00:00.000,1.0,0.0,0,17268.0,25700
200035187,2 DTE OBAO ROLLON FLORAL 65 GR P.ESP,0,LOREAL COLOMBIA S.A.,1,0,0,2,0,0,2025-02-12 00:00:00.000,3.0,0.0,0,12018.0,17900
200022890,2 DTE REXONA ROLLON MEN V8 50 ML S.D. H,1,UNILEVER ANDINA COLOMBIA,1,0,0,0,0,0,2024-09-05 00:00:00.000,1.0,0.0,0,12406.0,24900
200042406,2 DTE YODORA ROLL TOT CONTROL 53GR P.E H,0,TECNOQUIMICAS S.A.,1,0,0,1,0,0,2024-12-17 00:00:00.000,1.0,0.0,0,18710.0,27900
200032269,2 DTE.AXE SECO SPRA DAR.TEMPTA 152ML S.O,0,UNILEVER ANDINA COLOMBIA,1,0,0,1,0,0,2025-02-04 00:00:00.000,1.0,0.0,0,23807.0,36000
200045502,2 DTE.DOVE BARRA TONO UNIFO CALEN 45GR M,0,UNILEVER ANDINA COLOMBIA,1,0,0,1,0,0,2024-12-21 00:00:00.000,1.0,0.0,0,27427.0,40800
200036459,2 DTE.DOVE ROLLON TONO UNIF.CAL.50ML P.E,0,UNILEVER ANDINA COLOMBIA,1,0,0,1,0,0,2025-01-30 00:00:00.000,1.0,0.0,0,15758.5,23900
200043408,2 DTE.ELIZABETH ARDEN NAT.ROLL ON 50 ML,0,PREBEL S.A,1,0,0,1,0,0,2025-02-11 00:00:00.000,1.0,0.0,0,14685.0,22300
200021475,2 DTE.LADY SPEED TALC CRE 100 GR P.E M,0,COLGATE PALMOLIVE COMPANI,2,0,1,1,0,2,2024-10-22 00:00:00.000,1.0,0.0,2,16458.5,24900
200024917,2 DTE.MENNEN EXTREME GEL 85 GR P.E,0,COLGATE PALMOLIVE COMPANI,1,0,0,2,0,0,2025-02-15 00:00:00.000,2.0,0.0,0,25166.0,38000
200037049,2 DTE.MENNEN SPR.24/7 EXTRE.91 GR E.PACK,0,COLGATE PALMOLIVE COMPANI,1,0,0,1,0,0,2025-02-18 00:00:00.000,1.0,0.0,0,18874.0,38000
200023025,2 DTE.REXONA BARRA MEN V8 50 GR S.O H,0,UNILEVER ANDINA COLOMBIA,1,0,0,2,0,0,2025-02-06 00:00:00.000,1.0,0.0,0,24744.0,36900
200041920,2 DTE.REXONA CLINICAL CLEAN SCENT 48 GR,0,UNILEVER ANDINA COLOMBIA,1,0,0,2,0,0,2025-01-11 00:00:00.000,1.0,0.0,0,28098.0,39900
200018146,2 DTE.YODORA CREMA 32 GR PRECIO ESPECIAL,0,TECNOQUIMICAS S.A.,2,0,1,9,0,18,2025-01-08 00:00:00.000,3.0,0.0,6,13776.25,20500
100025268,2 OSCILLOCOCCINUM 6 DOSIS P.E.,0,BOIRON S.A.S.,1,0,0,1,0,0,2025-02-20 00:00:00.000,1.0,0.0,0,44895.0,71700
200019776,2 PANUELOS KLEENEX CUBO 60 UND,0,COLOMBIANA KIMBERLY COLPA,2,0,1,1,0,2,2024-10-23 00:00:00.000,1.0,0.0,2,8595.5,12800
200027302,2 PESTANINA LASH MAKER NEGRA SUP.OFE P.E,0,PREBEL S.A,1,0,0,1,0,0,2024-12-04 00:00:00.000,1.0,0.0,0,18364.5,26300
200045300,2 RUEDITAS DESMAQ.POMYS SENSITIVE 50UND,0,PRODUCTOS FAMILIA S.A.,1,0,0,1,0,0,2025-01-03 00:00:00.000,1.0,0.0,0,9835.5,14700
200038534,2 TOA.KOTEX NOCTURNA TELA 8 UND PR.PACK,0,COLOMBIANA KIMBERLY COLPA,1,0,0,1,0,0,2025-02-06 00:00:00.000,3.0,0.0,0,12124.0,16400
200040097,2 TOALLA MATERNITY 10 UDS SUPER PRECI,0,OPTION S.A,1,0,0,2,0,0,2025-01-30 00:00:00.000,4.0,0.0,0,13545.5,17000
200040557,2 VICK VAPORUB 50 GRAMOS P.E.,0,PROCTER  GAMBLE COLOMBIA,1,0,0,3,0,0,2025-02-01 00:00:00.000,10.0,0.0,0,26794.0,32900
200045652,2DTE.AFM ORIG.CR 135GR+MIN.ROL.30ML P.E.,0,PREBEL S.A,1,0,0,2,0,0,2024-12-28 00:00:00.000,2.0,0.0,0,11585.0,16200
200038771,2SEDA DENT. ORAL-B PRO SALUD 25MTS,0,PROCTER  GAMBLE COLOMBIA,1,0,0,2,0,0,2025-02-14 00:00:00.000,6.0,0.0,0,16131.0,24000
200044275,3 CRE.COLGATE TRIPLE ACC.125 GR ECO.PACK,0,COLGATE PALMOLIVE COMPANI,1,0,0,8,0,0,2025-01-20 00:00:00.000,4.0,0.0,0,22509.63,34000
200010575,3 JAB.DOVE BLANCO 90 GR,0,UNILEVER ANDINA COLOMBIA,3,0,1,2,0,6,2025-01-21 00:00:00.000,2.33,0.0,7,12365.0,22000
200042430,3 JAB.PROTEX ANTIBAC.HERBAL 110 GR,0,COLGATE PALMOLIVE COMPANI,3,0,1,3,0,9,2025-02-06 00:00:00.000,2.0,0.0,6,8539.0,13400
200040282,3 JABON JJ ADULTO ORIGINAL 110 GR,0,JOHNSON  JOHNSON DE COLO,3,0,1,0,0,2,2024-12-24 00:00:00.000,1.33,0.0,4,7781.0,13300
200031867,3 JABON NEKO AVENA 125 GR,1,JOHNSON  JOHNSON DE COLO,3,0,1,0,0,0,2024-08-05 00:00:00.000,1.0,0.0,3,10600.0,16100
200031863,3 JABON NEKO BLANCO 125 GR,1,JOHNSON  JOHNSON DE COLO,3,0,1,0,0,0,2024-10-16 00:00:00.000,1.0,0.0,3,10600.0,16100
200035265,3 JABONES ACID MANTLE 90GR ECONOPACK,0,BAYER S.A.,1,0,0,2,0,0,2025-01-25 00:00:00.000,2.0,0.0,0,9288.0,21700
100015860,5 - FLUOROURACIL 5% UNGUENTO 30 GR,0,QUIFARMA SA,1,0,0,2,0,0,2025-01-15 00:00:00.000,1.0,0.0,0,124366.5,137400
100016862,ABRILAR EA 575 FCO X 200 ML,0,MEGALABS COLOMBIA SAS,1,0,0,2,0,0,2025-01-25 00:00:00.000,4.0,0.0,0,52957.0,61900
100005302,ABRILAR EA 575 JARABE X 100 ML,0,MEGALABS COLOMBIA SAS,1,0,0,3,0,0,2025-02-08 00:00:00.000,6.0,0.0,0,32009.0,42600
200040295,ACCESORIOS BOLSA AGUA CALIENTE INVERFARM,0,INVERFARMA SAS,1,0,0,1,0,0,2025-01-03 00:00:00.000,1.0,0.0,0,8147.5,12200
500000229,ACED FULL 360 ML,0,COMIS-GCNG,1,0,0,5,0,0,2025-01-27 17:35:04.033,4.0,0.0,0,13400.0,34000
200038931,ACEITE ALMENDRAS  120 ML ATHOS,0,LAB. ATHOS S.A.S,1,0,0,2,0,0,2025-01-20 00:00:00.000,5.0,0.0,0,4387.0,6800
200002005,ACEITE ALMENDRAS 20 ML 12 UND PROMEGAN,0,PROMEGAN LTDA,12,0,1,0,0,9,2024-12-21 00:00:00.000,0.08,0.0,1,10654.0,18000
200017612,ACEITE ALMENDRAS 240 ML PROMEGAN,1,PROMEGAN LTDA,1,0,0,0,0,0,2025-02-04 00:00:00.000,1.0,0.0,0,5748.0,8800
200038932,ACEITE COCO 120 ML ATHOS,0,LAB. ATHOS S.A.S,1,0,0,2,0,0,2025-02-04 00:00:00.000,1.0,0.0,0,4387.0,6800
200020354,ACEITE DE ALMENDRAS 250 ML ATHOS,0,LAB. ATHOS S.A.S,1,0,0,1,0,0,2024-12-14 00:00:00.000,1.0,0.0,0,6077.5,9600
200020353,ACEITE DE ALMENDRAS 500 ML ATHOS,1,LAB. ATHOS S.A.S,1,0,0,0,0,0,2024-12-14 00:00:00.000,1.0,0.0,0,10861.0,16500
200039844,ACEITE DE ARGAN ISABELY 60 ML,1,SAMARA COSMETICS S.A.S,1,0,0,0,0,0,2023-12-05 00:00:00.000,1.0,0.0,0,14599.0,21800
