Codigo,Nombre,Sugerido,Laboratorio,contenido Caja,contenido Blister,contenido Unidad,Inventario Caja,Inventario Blister,Inventario Unidad,UltimaCompra,Cantidad Vendida Caja,Cantidad Vendida Blister,Cantidad Vendida Unidad,Costo Unitario,Precio Venta Contado
100000097,NEOSALDINA 100 GRAGEAS (A),0,EUROFARMA COLOMBIA S.A.S,100,25,4,0,20,80,2024-12-14 00:00:00.000,0.6,15.0,60,155980.0,163000
100000113,PARACODINA JARABE 120 ML,0,LAB. LEGRAND S.A.,1,0,0,2,0,0,2025-01-11 00:00:00.000,1.0,0.0,0,21762.0,26200
100000317,ALLEGRA 120 MG 10 COMPRIMIDOS (3%+),0,OPELLA HEALTHCARE COLOMBI,1,0,0,2,0,0,2025-03-18 00:00:00.000,1.0,0.0,0,63552.0,69100
100000387,PLASIL 5 AMPOLLAS,0,LABORATORIOS BUSSIE S.A.,5,0,1,0,0,4,2025-02-25 00:00:00.000,0.2,0.0,1,39808.0,42300
100000465,ALKA SELTZER 60 TABLETAS,0,BAYER S.A.,60,30,2,1,32,64,2025-02-11 00:00:00.000,0.57,17.0,34,49547.0,64000
100000476,ASPIRINA EFERVESCENTE 500 MG 12 TABLETAS,0,BAYER S.A.,12,6,2,1,6,12,2025-03-14 00:00:00.000,2.83,17.0,34,14384.0,15400
100000483,BAYCUTEN N CREMA 35 GR,1,BAYER S.A.,1,0,0,0,0,0,2024-11-30 00:00:00.000,1.0,0.0,0,34536.0,50600
100000504,CANESTEN CREMA TOPICA 20 GR,0,BAYER S.A.,1,0,0,2,0,0,2025-01-28 00:00:00.000,1.0,0.0,0,10487.5,12300
100000803,STOPEN DISPENSADOR 25 SBS 2 CAPSULAS,1,EUROFARMA COLOMBIA S.A.S,50,25,2,0,0,0,2024-03-08 00:00:00.000,0.08,2.0,4,86715.0,113900
100000841,VIREX LIPSTICK LABIAL 10 GR,1,EUROFARMA COLOMBIA S.A.S,1,0,0,0,0,0,2021-07-09 00:00:00.000,1.0,0.0,0,24353.0,33900
100001057,KENACORT I.A.10 MG 5 ML AMPOLLA,0,DEPOSITO DE DROGAS MONACO,1,0,0,1,0,0,2025-03-31 00:00:00.000,1.0,0.0,0,36252.0,39100
100001165,SULFAPLATA 1% CREMA 30 GR,0,LABORATORIOS BUSSIE S.A.,1,0,0,1,0,0,2025-04-01 00:00:00.000,1.0,0.0,0,26154.0,29600
100001181,ADOREM GRIPA 100  TBS,1,LAB.SIEGFRIED S.A,25,0,1,0,0,0,2022-11-11 00:00:00.000,0.2,0.0,5,62152.0,70000
100001183,ADOREM ACETAMINOFEN 150 MG JARABE 120 ML,1,LAB.SIEGFRIED S.A,1,0,0,0,0,0,2025-01-16 09:14:20.607,1.0,0.0,0,8800.0,14800
100001314,LACTULAX 12 SBS JARABE 15 ML (3%+),0,LABORATORIOS CHALVER DE C,12,0,1,1,0,15,2025-03-18 00:00:00.000,0.58,0.0,7,93922.0,96900
100001338,TRIGENTAX CREMA 40 GR,0,LABORATORIOS CHALVER DE C,1,0,0,2,0,0,2025-03-13 00:00:00.000,2.0,0.0,0,32021.0,46600
100001410,ACIDO FOLICO 5 MG 20 TABLETAS EC,0,LABORATORIOS ECAR S.A.,2,0,1,1,0,2,2025-03-29 00:00:00.000,1.0,0.0,2,19951.0,23100
100001421,COMPLEJO B 250 TABLETAS EC,0,LABORATORIOS ECAR S.A.,25,0,1,0,0,22,2025-03-19 00:00:00.000,0.36,0.0,9,29926.0,37700
100001427,DIPIRONA 5 ML 5 AMPOLLAS EC,0,LABORATORIOS ECAR S.A.,5,0,1,0,0,1,2025-03-13 00:00:00.000,1.2,0.0,6,29459.0,32000
100001443,TIAMINA 1 GR 10 ML AMPOLLA EC,0,LABORATORIOS ECAR S.A.,1,0,0,1,0,0,2025-03-11 00:00:00.000,1.0,0.0,0,12255.0,15200
100001446,VITAMINA B12 1 ML 25 AMPOLLAS EC,0,LABORATORIOS ECAR S.A.,25,0,1,0,0,6,2024-07-10 00:00:00.000,0.28,0.0,7,70119.0,88200
100001524,FITOSTIMOLINE CREMA 32 GR (3%+)(PAE),1,EUROETIKA LTDA,1,0,0,0,0,0,2024-09-21 00:00:00.000,1.0,0.0,0,83758.0,91900
100001658,AMOXICILINA 500 MG 50 CAPSULAS GF,0,GENFAR S.A.,50,5,10,1,9,90,2025-03-22 00:00:00.000,2.0,10.0,100,25821.0,34100
100001662,AMPICILINA 1 GR 100 TABLETAS GF,1,GENFAR S.A.,100,10,10,0,0,0,2023-10-31 00:00:00.000,0.1,1.0,10,82460.0,119800
100001665,AMPICILINA 500 MG 100 CAPSULAS GF,0,GENFAR S.A.,100,10,10,0,5,50,2024-07-11 00:00:00.000,0.1,1.0,10,68415.0,72500
100001685,CEFALEXINA 500 MG 10 CAPSULAS GF,1,GENFAR S.A.,10,0,1,0,0,0,2025-03-20 00:00:00.000,4.0,0.0,40,7899.67,11200
100001707,DILTIAZEM 60 MG 20 TABLETAS GF,1,GENFAR S.A.,1,0,0,0,0,0,2025-03-20 00:00:00.000,4.0,0.0,0,7548.5,12400
100001737,IBUPROFENO 400 MG 100 TABLETAS GF,0,GENFAR S.A.,10,0,1,1,0,12,2025-03-04 00:00:00.000,0.2,0.0,2,15313.0,25300
100001739,IBUPROFENO 800 MG 50 TABLETAS GF,0,GENFAR S.A.,5,0,1,1,0,8,2025-03-27 00:00:00.000,3.0,0.0,15,15483.0,25300
100001778,OMEPRAZOL 20 MG 10 CAPSULAS GF,1,GENFAR S.A.,1,0,0,0,0,0,2025-04-03 00:00:00.000,15.0,0.0,0,2691.67,4300
100001798,SECNIDAZOL 500 MG 4 TABLETAS GF,0,GENFAR S.A.,1,0,0,2,0,0,2024-12-12 00:00:00.000,1.0,0.0,0,5183.0,11300
100001802,SILIMARINA 150 MG 20 CAPSULAS GF,0,GENFAR S.A.,20,2,10,0,1,11,2025-03-04 00:00:00.000,0.5,1.0,10,19380.0,26100
100001821,TRIMETOPRIM SULFA F 160-800 100 TBS GF,0,GENFAR S.A.,100,10,10,0,5,50,2025-01-28 00:00:00.000,0.2,2.0,20,32311.0,60400
100001851,CREMA FORZ 24 SBS,0,LAB. GERCO S.A.,24,0,1,0,0,10,2024-07-06 00:00:00.000,0.04,0.0,1,48650.0,97200
100001855,OTOGLICAR GLICERINA CARBONATADA 30 ML,0,LAB. GERCO S.A.,1,0,0,2,0,0,2025-02-11 00:00:00.000,1.0,0.0,0,4244.0,7100
100001910,DOLEX 500 MG 100 TABLETAS,0,HALEON COLOMBIA S.A.S.,10,0,1,0,0,9,2024-11-16 00:00:00.000,0.3,0.0,3,69726.0,81400
100001912,DOLEX 500 MG 200 TABLETAS (A),0,HALEON COLOMBIA S.A.S.,20,0,1,1,0,26,2024-09-10 00:00:00.000,0.75,0.0,15,139272.6,166400
100001913,DOLEX 500 MG 24 TABLETAS RAPIDA ACCION,0,HALEON COLOMBIA S.A.S.,1,0,0,2,0,0,2025-03-27 00:00:00.000,1.0,0.0,0,25780.0,27100
100001916,DOLEX GRIPA 100 TABLETAS,0,HALEON COLOMBIA S.A.S.,25,0,1,1,0,33,2025-04-01 00:00:00.000,0.68,0.0,17,117892.0,129300
100001917,DOLEX GRIPA 12 TABLETAS,0,HALEON COLOMBIA S.A.S.,1,0,0,2,0,0,2025-03-18 00:00:00.000,2.0,0.0,0,15660.0,16800
100001919,DOLEX JARABE NINOS 90 ML,0,HALEON COLOMBIA S.A.S.,1,0,0,1,0,0,2025-04-05 00:00:00.000,4.0,0.0,0,15856.0,17500
100001921,DOLEX PEDIATRICO 100 TABLETAS MASTICABLE,0,HALEON COLOMBIA S.A.S.,10,0,1,0,0,7,2024-12-12 00:00:00.000,0.1,0.0,1,89510.0,103300
100001967,LECHE DE MAGNESIA PHILLIPS 360 ML,0,ASPEN COLOMBIANA SAS,1,0,0,1,0,0,2024-12-04 00:00:00.000,1.0,0.0,0,29852.0,37900
100002063,BELARA 21 GRAGEAS (P)25271(SC),0,GRUNENTHAL COLOMBIANA S.A,1,0,0,3,0,0,2025-01-14 00:00:00.000,1.0,0.0,0,23941.67,25500
100002073,LEVOPRONT JARABE 120 ML,0,LAB. BAGO DE COLOMBIA LTD,1,0,0,1,0,0,2025-03-18 00:00:00.000,1.0,0.0,0,46720.0,63800
100002105,ZALDIAR 37.5/325 MG 10 TABLETAS(3%+),1,GRUNENTHAL COLOMBIANA S.A,1,0,0,0,0,0,2024-12-28 00:00:00.000,1.0,0.0,0,63626.0,68500
100002109,BEDOYECTA 3 AMPOLLAS (A)(3%+),0,HUMAX PHARMACEUTICAL,3,0,1,1,0,3,2024-12-28 00:00:00.000,2.33,0.0,7,36500.0,63500
100002141,HERREX CARAMELO GOTAS 30 ML (3%+),1,FARMA DE COLOMBIA S.A.,1,0,0,0,0,0,2022-12-15 00:00:00.000,1.0,0.0,0,73454.0,97900
100002196,FACETIX 21 GRAGEAS (P)9907(SC)(SF),0,LABORATORIO FRANCO COLOMB,1,0,0,2,0,0,2025-02-18 00:00:00.000,1.0,0.0,0,9151.0,10300
100002309,AGUA OXIGENADA JGB 120 ML,1,JGB S.A.,1,0,0,0,0,0,2025-03-21 00:00:00.000,2.0,0.0,0,4576.0,5800
100002421,ACETAMINOFEN 500 MG 100 TABLETAS LS,0,LABORATORIOS LA SANTE S.A,10,0,1,0,0,4,2024-04-01 00:00:00.000,0.4,0.0,4,12702.0,15300
