Codigo,Nombre,Sugerido,Laboratorio,contenido Caja,contenido Blister,contenido Unidad,Inventario Caja,Inventario Blister,Inventario Unidad,UltimaCompra,Cantidad Vendida Caja,Cantidad Vendida Blister,Cantidad Vendida Unidad,Costo Unitario,Precio Venta Contado
100000098,NEOSALDINA GOTAS 30 ML,0,EUROFARMA COLOMBIA S.A.S,1,0,0,2,0,0,2024-11-28 00:00:00.000,1.0,0.0,0,56771.67,58100
100000113,PARACODINA JARABE 120 ML,0,LAB. LEGRAND S.A.,1,0,0,1,0,0,2025-03-27 00:00:00.000,1.0,0.0,0,22353.0,28300
100000191,MAXITROL SUSPENSION 5 ML,0,AXON PHARMA SAS,1,0,0,1,0,0,2025-02-18 00:00:00.000,1.0,0.0,0,45713.0,59000
100000376,NOVALGINA 5 ML 5 AMPOLLAS,0,OPELLA HEALTHCARE COLOMBI,5,0,1,1,0,5,2025-02-20 00:00:00.000,1.6,0.0,8,54068.0,56100
100000450,ACID MANTLE CREMA 60 GR,0,BAYER S.A.,1,0,0,2,0,0,2024-07-02 00:00:00.000,1.0,0.0,0,29083.5,34000
100000465,ALKA SELTZER 60 TABLETAS,1,BAYER S.A.,60,30,2,0,0,0,2025-01-08 00:00:00.000,0.57,17.0,34,56303.0,63000
100000476,ASPIRINA EFERVESCENTE 500 MG 12 TABLETAS,1,BAYER S.A.,12,6,2,0,0,0,2025-01-30 00:00:00.000,0.17,1.0,2,13197.0,15000
100000479,AVELOX 400 MG 5 TBS(A)(3%+)(PAE),1,BAYER S.A.,1,0,0,0,0,0,2024-07-15 00:00:00.000,1.0,0.0,0,144718.0,197800
100000575,BRONCOCHEM F ADULTO JARABE 120 ML,1,LAB.SIEGFRIED S.A,1,0,0,0,0,0,2024-05-21 00:00:00.000,1.0,0.0,0,26464.0,40100
100000580,ENJUAGUE CLARAX 180 ML,0,BIOCHEM FARMACEUTICA DE C,1,0,0,1,0,0,2025-01-31 00:00:00.000,2.0,0.0,0,27081.0,34600
100000885,LIOTON 1000 GEL 30 GR(3%+),1,A MENARINI LATIN AMERICA,1,0,0,0,0,0,2024-04-17 00:00:00.000,1.0,0.0,0,56019.0,79400
100000886,LIOTON 1000 GEL TUBO 50 GR(3%+),0,A MENARINI LATIN AMERICA,1,0,0,3,0,0,2025-03-27 00:00:00.000,2.0,0.0,0,77408.33,88600
100000910,BERODUAL SOL.INH.20 ML(P)30000(SC)(SF),0,BOEHRINGER INGELHEIM,1,0,0,1,0,0,2025-03-29 00:00:00.000,1.0,0.0,0,29099.0,30600
100000944,ISODINE 24 OVULOS,0,LABORATORIOS BUSSIE S.A.,24,0,1,0,0,22,2024-10-30 00:00:00.000,0.08,0.0,2,62302.0,68300
100000952,ISODINE SOLUCION 120 ML,1,LABORATORIOS BUSSIE S.A.,1,0,0,0,0,0,2024-10-22 00:00:00.000,1.0,0.0,0,21156.0,22900
100000955,ISODINE SOLUCION 60 ML,1,LABORATORIOS BUSSIE S.A.,1,0,0,0,0,0,2024-08-08 00:00:00.000,1.0,0.0,0,10905.0,12100
100001057,KENACORT I.A.10 MG 5 ML AMPOLLA,0,DEPOSITO DE DROGAS MONACO,1,0,0,3,0,0,2025-03-15 00:00:00.000,4.0,0.0,0,36252.0,39100
100001131,GAMABENCENO PLUS CREMA 60 GR,1,LABORATORIOS BUSSIE S.A.,1,0,0,0,0,0,2024-07-05 00:00:00.000,1.0,0.0,0,46829.0,57000
100001183,ADOREM ACETAMINOFEN 150 MG JARABE 120 ML,1,LAB.SIEGFRIED S.A,1,0,0,0,0,0,2024-12-19 09:30:27.687,3.0,0.0,0,8800.0,13900
100001313,INFLACOR RETARD 6+6 MG 2 ML AMPOLLA,0,LABORATORIOS CHALVER DE C,1,0,0,2,0,0,2025-02-22 00:00:00.000,4.0,0.0,0,48564.0,58000
100001421,COMPLEJO B 250 TABLETAS EC,0,LABORATORIOS ECAR S.A.,25,0,1,0,0,5,2024-05-29 00:00:00.000,0.32,0.0,8,28526.0,37700
100001422,COMPLEJO B 10 ML AMPOLLA EC,0,LABORATORIOS ECAR S.A.,1,0,0,4,0,0,2025-03-20 00:00:00.000,2.0,0.0,0,10374.33,12400
