Codigo,Nombre,Sugerido,Laboratorio,contenido Caja,contenido Blister,contenido Unidad,Inventario Caja,Inventario Blister,Inventario Unidad,UltimaCompra,Cantidad Vendida Caja,Cantidad Vendida Blister,Cantidad Vendida Unidad,Costo Unitario,Precio Venta Contado
100000097,NEOSALDINA 100 GRAGEAS (A),0,EUROFARMA COLOMBIA S.A.S,100,25,4,0,1,4,,0.2,5.0,20,147150.0,160900
100000098,NEOSALDINA GOTAS 30 ML,0,EUROFARMA COLOMBIA S.A.S,1,0,0,2,0,0,2024-11-28 00:00:00.000,2.0,0.0,0,56771.67,58100
100000191,MAXITROL SUSPENSION 5 ML,0,AXON PHARMA SAS,1,0,0,1,0,0,2025-02-18 00:00:00.000,1.0,0.0,0,45713.0,59000
100000219,PRED-F 1.0% GOTAS 5 ML (DA),0,ABBVIE S.A.S.,1,0,0,1,0,0,2025-03-15 00:00:00.000,1.0,0.0,0,73092.0,75000
100000376,NOVALGINA 5 ML 5 AMPOLLAS,0,OPELLA HEALTHCARE COLOMBI,5,0,1,1,0,5,2025-02-20 00:00:00.000,1.0,0.0,5,54068.0,56100
100000449,TRAVAD ORAL LIMON 133 ML,0,TECNOQUIMICAS S.A.,1,0,0,1,0,0,2024-09-03 00:00:00.000,2.0,0.0,0,25981.0,26300
100000465,ALKA SELTZER 60 TABLETAS,1,BAYER S.A.,60,30,2,0,0,0,2025-01-08 00:00:00.000,0.53,16.0,32,56303.0,63000
100000476,ASPIRINA EFERVESCENTE 500 MG 12 TABLETAS,1,BAYER S.A.,12,6,2,0,0,0,2025-01-30 00:00:00.000,0.33,2.0,4,13197.0,15000
100000886,LIOTON 1000 GEL TUBO 50 GR(3%+),0,A MENARINI LATIN AMERICA,1,0,0,3,0,0,2025-03-27 00:00:00.000,12.0,0.0,0,77408.33,88600
100000916,BISOLVON NINOS 120 ML,0,OPELLA HEALTHCARE COLOMBI,1,0,0,2,0,0,2025-02-01 00:00:00.000,1.0,0.0,0,24580.5,39200
100001057,KENACORT I.A.10 MG 5 ML AMPOLLA,0,DEPOSITO DE DROGAS MONACO,1,0,0,3,0,0,2025-03-15 00:00:00.000,6.0,0.0,0,36252.0,39100
100001132,GAMABENCENO PLUS LOCION 60 GR,1,LABORATORIOS BUSSIE S.A.,1,0,0,0,0,0,2024-06-17 00:00:00.000,1.0,0.0,0,46286.0,58000
100001183,ADOREM ACETAMINOFEN 150 MG JARABE 120 ML,1,LAB.SIEGFRIED S.A,1,0,0,0,0,0,2024-12-19 09:30:27.687,1.0,0.0,0,8800.0,13900
100001312,INFLACOR RETARD 3+3 MG 1 ML AMPOLLA,1,LABORATORIOS CHALVER DE C,1,0,0,0,0,0,2025-02-14 00:00:00.000,1.0,0.0,0,31821.0,43400
100001313,INFLACOR RETARD 6+6 MG 2 ML AMPOLLA,0,LABORATORIOS CHALVER DE C,1,0,0,2,0,0,2025-02-22 00:00:00.000,5.0,0.0,0,48564.0,58000
100001314,LACTULAX 12 SBS JARABE 15 ML (3%+),0,LABORATORIOS CHALVER DE C,12,0,1,1,0,16,2024-08-28 00:00:00.000,0.25,0.0,3,74127.5,94900
100001342,ZAKOR 100 MG 6 TABLETAS,1,LABORATORIOS CHALVER DE C,1,0,0,0,0,0,2024-05-14 00:00:00.000,3.0,0.0,0,6721.25,7100
100001360,DESONIDA 0.05% CREMA 15 GR,0,LAB.SIEGFRIED S.A,1,0,0,2,0,0,2025-03-19 00:00:00.000,2.0,0.0,0,16609.0,17900
100001421,COMPLEJO B 250 TABLETAS EC,0,LABORATORIOS ECAR S.A.,25,0,1,0,0,5,2024-05-29 00:00:00.000,0.08,0.0,2,28526.0,37700
100001422,COMPLEJO B 10 ML AMPOLLA EC,0,LABORATORIOS ECAR S.A.,1,0,0,4,0,0,2025-03-20 00:00:00.000,2.0,0.0,0,10374.33,12400
100001426,DIPIRONA 2 ML 25 AMPOLLAS EC,0,LABORATORIOS ECAR S.A.,25,0,1,0,0,22,2024-06-04 00:00:00.000,0.04,0.0,1,64752.0,80500
100001446,VITAMINA B12 1 ML 25 AMPOLLAS EC,0,LABORATORIOS ECAR S.A.,25,0,1,0,0,1,2024-08-31 00:00:00.000,0.08,0.0,2,70119.0,75000
100001624,DIFFERIN 0.1% GEL 30 GR (3%+) (PAE),1,GALDERMA DE COLOMBIA S.A.,1,0,0,0,0,0,2024-07-08 00:00:00.000,1.0,0.0,0,89710.0,122400
100001644,ACICLOVIR 800 MG 10 TABLETAS GF,0,GENFAR S.A.,1,0,0,1,0,0,2025-03-06 00:00:00.000,1.0,0.0,0,16250.0,20900
100001665,AMPICILINA 500 MG 100 CAPSULAS GF,0,GENFAR S.A.,100,10,10,0,7,70,2025-02-12 00:00:00.000,0.4,4.0,40,52338.0,72000
100001691,CETIRIZINA 10 MG 10 TABLETAS GF,1,GENFAR S.A.,1,0,0,0,0,0,2025-03-22 00:00:00.000,1.0,0.0,0,5919.0,7400
